ANO,MES,NCM,KG,FOB,FRETE,date,KG_,FOB_,FRETE_,KG_s,FOB_s,FRETE_s
2001,6,31022100-0,6377702.000000014,511473,70740,2001-06-01,6.804664222843732,5.7088227128077005,4.849665055478733,0.04942029066827621,0.008595371844511137,0.014289541065170342
2001,7,31022100-0,11643704.000000004,895030,132407,2001-07-01,7.066091156505642,5.951837592428875,5.121910945685343,0.09023257225561385,0.015048744324168578,0.02675672643133465
2001,8,31022100-0,11168929.999999994,892733,145818,2001-08-01,7.048011569055254,5.950721588826749,5.163811137275266,0.08655300468645093,0.01501009714373445,0.029468021336966993
2001,9,31022100-0,5825984.000000014,457547,46542,2001-09-01,6.765369287582887,5.660435712156007,4.667845041827829,0.04514439590545561,0.007688063245429365,0.009397443971255543
2002,4,31022100-0,3475544.0000000056,234113,47943,2002-04-01,6.541022791000238,5.369425530191751,4.680725206224155,0.02692814396819042,0.003928771076026172,0.00968068341371255
2002,5,31022100-0,9184350.00000001,609703,129699,2002-05-01,6.9630484255953125,5.785118331942111,5.112936627617186,0.07117222097375996,0.010248098241570115,0.02620925147760619
2002,7,31022100-0,3870791.0000000056,251601,59284,2002-07-01,6.587799722598437,5.400712362900492,4.772937498603542,0.029991365717925884,0.004223007859409734,0.011973487494301348
2002,8,31022100-0,5574297.000000003,347208,73518,2002-08-01,6.746190104317162,5.540589723174468,4.8663936838952155,0.04319378504053898,0.005831602103974712,0.014851167882547619
2002,11,31022100-0,11460960.000000007,755214,143204,2002-11-01,7.059220996797242,5.878070032225381,5.15595514893319,0.08881627967038576,0.012696330663054886,0.028939550314424085
2003,4,31022100-0,6891696.000000001,443746,81600,2003-04-01,6.838326112009544,5.647134451278346,4.911690158753861,0.05340381894308536,0.007455860486538894,0.01648510162554371
2003,6,31022100-0,2000847.0000000084,136370,35663,2003-06-01,6.301213880442215,5.134718840500395,4.552217873574175,0.015499027682248622,0.0022842384869216645,0.007198042190748926
2003,9,31022100-0,14494820.000000013,1128730,171492,2003-09-01,7.161212826555996,6.052590068113066,5.234243865271545,0.11232913603021255,0.01898076263825474,0.0346585205843911
2003,10,31022100-0,12977929.000000004,1058052,124060,2003-10-01,7.1132053938794035,6.024507012461076,5.093631776828948,0.10057301010597275,0.017791600505593287,0.025069217775953757
2004,1,31022100-0,5027872.000000004,439255,62826,2004-01-01,6.701384212848192,5.642716713730339,4.798139409974929,0.03895891179773334,0.007380299107640474,0.012689571794931409
2004,3,31022100-0,4000000.0000000056,398386,60000,2004-03-01,6.602059991327963,5.600304068131233,4.778151250383644,0.0309927542649903,0.006692675417103943,0.01211824084248066
2004,5,31022100-0,8599999.999999998,885193,309600,2004-05-01,6.9344984512435675,5.947037970920162,5.490800952010855,0.0666434234637018,0.014883236133515325,0.06257974322454256
2004,6,31022100-0,14008410.99999999,1587362,358748,2004-06-01,7.146388875252256,6.200675979479856,5.5547894885813935,0.10855939551841323,0.02669727707311123,0.07251596886185659
2004,9,31022100-0,5302210.000000004,464234,235869,2004-09-01,6.724456924459901,5.6667369445465425,5.3726708657960565,0.04108507120787163,0.007800572472927415,0.04767358524324526
2005,5,31022100-0,4019593.0000000056,483971,108000,2005-05-01,6.604182081243039,5.684819339087995,5.033423755486949,0.03114460286534038,0.008132648833497028,0.021822375915954102
2005,6,31022100-0,4031586.0000000056,473040,108000,2005-06-01,6.605475928410972,5.674897865991049,5.033423755486949,0.031237550360057802,0.007948734018814633,0.021822375915954102
2005,9,31022100-0,6001005.000000002,703689,162000,2005-09-01,6.778223988617706,5.847380762230125,5.209515014542631,0.04650083411715719,0.011829419051444749,0.03273952787361173
2006,1,31022100-0,6530692.000000002,699455,175500,2006-01-01,6.814959202080367,5.844759779041802,5.244277120801843,0.05060598542495239,0.011758181714937085,0.03546881586302613
2006,2,31022100-0,1406609.0000000093,146609,37800,2006-02-01,6.148173391861574,5.166160631494488,4.577491799837225,0.01089359673370429,0.002456510354777583,0.0076300783709991925
2006,5,31022100-0,8401560.999999998,810524,144000,2006-05-01,6.924359984955062,5.908765879040485,5.158362492095249,0.06510549234519677,0.013626925155789612,0.029100477221059184
2006,7,31022100-0,4500382.000000005,415071,81000,2006-07-01,6.653249378986662,5.618122391340601,4.9084850188786495,0.034870787559553265,0.006973401671149846,0.016363799937125292
2006,8,31022100-0,6032954.000000003,613632,108000,2006-08-01,6.7805300139253335,5.787907999345504,5.033423755486949,0.046748443515033204,0.010314203932438941,0.021822375915954102
2006,9,31022100-0,3596152.0000000065,368743,63000,2006-09-01,6.555838039948326,5.566723784673735,4.799340549453582,0.02786287351399873,0.006193929936211962,0.01272474928457275
2006,12,31022100-0,4125053.000000005,516357,80000,2006-12-01,6.615429532876168,5.71295006891531,4.903089986991944,0.03196193320744822,0.008677545475003207,0.016161630456427926
2007,1,31022100-0,1901591.0000000084,224074,73910,2007-01-01,6.279117113261782,5.350391466925034,4.868703202278537,0.014729779242686163,0.003759864221703917,0.014930418318980985
2007,2,31022100-0,4010429.0000000056,514624,80000,2007-02-01,6.603190832063416,5.711490036099972,4.903089986991944,0.031073580532180164,0.00864838763273401,0.016161630456427926
2007,3,31022100-0,4010817.0000000056,650491,80000,2007-03-01,6.6032328470469,5.813241292169893,4.903089986991944,0.03107658758862562,0.010934359101625511,0.016161630456427926
2007,5,31022100-0,10732909.999999996,1657058,214658,2007-05-01,7.030717487632404,6.219337709770643,5.331747078658049,0.08317378625514177,0.027869916989322393,0.04338536838817349
2007,6,31022100-0,4516619.000000005,752363,90000,2007-06-01,6.654813457137359,5.87642742950069,4.954242509439325,0.03499662667167924,0.012648362395132508,0.01818332526340156
2007,8,31022100-0,5035474.000000004,847305,100000,2007-08-01,6.702040357887712,5.928039769213448,5.0,0.03901782840365695,0.014245767969698054,0.020205020070375196
2008,2,31022100-0,9875107.999999996,2885076,196954,2008-02-01,6.994541854024833,6.460157258027586,5.2943648054563415,0.0765256959638389,0.048531402937236186,0.03980615990190737
2008,9,31022100-0,6093619.000000003,2515617,180000,2008-09-01,6.784875296724473,6.400644520935364,5.2552725051033065,0.04721860609045491,0.04231523026156671,0.03637857852616427
2009,5,31022100-0,9000945.999999998,1362110,271350,2009-05-01,6.954288156215918,6.134212181338865,5.433529825915495,0.06975081329251628,0.022907396930687034,0.054846760587868415
2009,8,31022100-0,9191773.999999998,785749,376798,2009-08-01,6.963399337725537,5.895283836975958,5.576108588942312,0.0712297580537884,0.013210084104307008,0.07616512798844399
2009,10,31022100-0,3015332.0000000065,397345,54000,2009-10-01,6.4793351366519545,5.599167752432636,4.732393759822968,0.023361434017477936,0.006675160521661223,0.010905223958296479
2009,12,31022100-0,2055321.0000000084,243391,36000,2009-12-01,6.312879659614383,5.386304515050158,4.556302500767287,0.015921209107016148,0.004084874053852835,0.007266173305743938
2010,2,31022100-0,3000355.0000000065,345510,54000,2010-02-01,6.47717264319293,5.53846062155673,4.732393759822968,0.02324536008865422,0.005803033139073906,0.010905223958296479
2010,5,31022100-0,3505226.0000000065,528581,63000,2010-05-01,6.544716024410725,5.723111548232965,4.799340549453582,0.027158183786267852,0.00888321510218074,0.01272474928457275
2010,7,31022100-0,5038261.000000004,552188,90000,2010-07-01,6.702280661757516,5.742086964435787,4.954242509439325,0.039039428059104084,0.009280404474626747,0.01818332526340156
2010,8,31022100-0,6007249.000000003,640324,108000,2010-08-01,6.778675633792666,5.806399779931663,5.033423755486949,0.04654922602552171,0.010763298638641712,0.021822375915954102
2010,11,31022100-0,4008064.0000000056,528178,72000,2010-11-01,6.602934647645849,5.722780307742576,4.857332496431268,0.03105525143812474,0.008876434599910407,0.01454427461084902
2010,12,31022100-0,6148566.000000002,972279,108000,2010-12-01,6.78877383920547,5.987790905640167,5.033423755486949,0.04764445333403351,0.01634846397647856,0.021822375915954102
2011,2,31022100-0,4404017.000000006,862555,272860,2011-02-01,6.643848986728403,5.935786797003223,5.435939874795859,0.034123944790567656,0.014502350251639918,0.055152036503721434
2011,4,31022100-0,3147385.0000000065,626181,88200,2011-04-01,6.497949870701159,5.796699885829056,4.945468585131819,0.024384863978281733,0.010525341706608677,0.017819420198146307
2011,5,31022100-0,5002500.000000004,940563,147000,2011-05-01,6.69918709730825,5.97338789040848,5.1673173347481764,0.03876227510666601,0.01581484013031015,0.029706985663151275
2011,6,31022100-0,5550320.000000004,1067931,163625,2011-06-01,6.7443180228033786,6.028543193434761,5.213849659558813,0.04300795980241344,0.01795781534908861,0.03306805327974494
2011,7,31022100-0,9002490.999999998,1822356,289350,2011-07-01,6.954362695869228,6.260633221008571,5.461423486699566,0.06976278726727976,0.030651067024760194,0.05848581124042095
2011,10,31022100-0,13582574.999999993,3176152,441525,2011-10-01,7.132982111791252,6.501901278132152,5.644955299203869,0.10525910456865183,0.05342877633385982,0.08925095196554222
2012,4,31022100-0,4507519.000000005,873015,142425,2012-04-01,6.653937566027333,5.941021705745963,5.1535862281287175,0.034926100347829614,0.014678340459450536,0.02878206028896084
2012,5,31022100-0,6060847.000000003,1343564,180900,2012-05-01,6.782533320820039,6.128258358662626,5.257438566859814,0.046964618322850524,0.022595359225710387,0.036560531058791895
2012,6,31022100-0,5002148.000000004,1308354,145750,2012-06-01,6.699156537181058,6.116725266500517,5.163608563431052,0.03875954705545776,0.022002948593108876,0.02945427381227957
2012,7,31022100-0,6066980.000000003,1373899,198900,2012-07-01,6.7829725632803015,6.13795480742883,5.298634783124435,0.04701214996506698,0.023105747653428845,0.04019958171134443
2012,10,31022100-0,10711923.999999996,2000653,383720,2012-10-01,7.029867482740163,6.301171769668976,5.584014435797936,0.08301114170214086,0.033650926114818465,0.07756454513383114
2013,1,31022100-0,5317283.000000004,1324439,132645,2013-01-01,6.725689775241327,6.122031960690283,5.122690884070814,0.04120188915066123,0.022273579806553787,0.026804842767740623
2013,2,31022100-0,4415065.000000006,882308,129800,2013-02-01,6.644937101783015,5.945620217048452,5.11327469246435,0.03420956839780839,0.014834695813292224,0.026229670595156625
2013,6,31022100-0,5653847.000000004,1265369,119638,2013-06-01,6.7523440517738065,6.102217190567375,5.077869144277169,0.04381030911331236,0.02127972305938618,0.02417522433231002
2013,8,31022100-0,4907223.000000004,938425,181920,2013-08-01,6.6908357941677705,5.972399569032264,5.25988044734366,0.03802386449596044,0.015778868135635286,0.03676674392910321
2013,11,31022100-0,4066170.0000000056,463610,161170,2013-11-01,6.609185531832405,5.666152795061145,5.207284205912198,0.031505581391268286,0.007790073630702383,0.032571727204632916
2014,2,31022100-0,5141600.000000015,569234,231550,2014-02-01,6.711098286902345,5.755290832331771,5.364644785329912,0.039840320342653224,0.009567204578100912,0.04680041525611335
2014,3,31022100-0,3003957.0000000065,414603,104490,2014-03-01,6.477693711688863,5.617632440253578,5.019074729177898,0.023273276112665907,0.006965527539481073,0.02111276103870636
2014,5,31022100-0,5401065.000000004,801037,163472,2014-05-01,6.732479403900609,5.9036525766644035,5.213443376036938,0.041851211839097416,0.01346730573882027,0.03303712134919824
2014,7,31022100-0,5132316.000000004,686764,187209,2014-07-01,6.7103133883169415,5.836807521475596,5.27232672344259,0.039768367992035564,0.011544654781158448,0.03783601831251156
2014,8,31022100-0,9303329.00000001,1167033,312350,2014-08-01,6.96863837948199,6.067083136692562,5.49464151028204,0.07209432553258463,0.01962521320515436,0.06313570929646031
2014,9,31022100-0,8407685.999999998,1059385,273000,2014-09-01,6.924676483822547,6.02505381939876,5.4361626470407565,0.06515296198624941,0.017814028320795153,0.055180340231019066
2014,11,31022100-0,11574739.999999994,1759204,338250,2014-11-01,7.063511244369603,6.24531620383338,5.529237805269661,0.0896980912228703,0.02958853035137051,0.06837189884652202
2014,12,31022100-0,1656229.0000000093,362914,46875,2014-12-01,6.219120384719715,5.55980372214233,4.670941280735775,0.012828188047917851,0.0060958566167733305,0.009464766408327765
2015,2,31022100-0,3000424.0000000065,665966,100500,2015-02-01,6.477182630669307,5.823452057414584,5.002166061756507,0.0232458948486922,0.011194727023792749,0.02030610481072388
2015,3,31022100-0,5380114.000000004,792078,154875,2015-03-01,6.730791478091371,5.898767950909711,5.1899813193841196,0.041688838541188246,0.013316569957579799,0.03129907032364301
2015,4,31022100-0,2200700.0000000084,343146,55000,2015-04-01,6.342560843450833,5.5354789407524,4.740362689494244,0.017047917506459516,0.005763258679106,0.011107393438993843
2015,6,31022100-0,4575998.000000005,699581,95625,2015-06-01,6.6604858259709045,5.844838005913545,4.980571448161674,0.03545682256001626,0.011760301673463293,0.01932052859232423
2015,7,31022100-0,7000000.000000001,990150,178500,2015-07-01,6.845098040014257,5.995700991807267,5.251638220448212,0.05424319069893259,0.016649144760779087,0.03607532430511822
2015,9,31022100-0,8353952.999999999,1220100,212000,2015-09-01,6.9218920275608875,6.08639542712425,5.326335860928752,0.06473652341928107,0.02051806907110905,0.0428480019084799
2015,10,31022100-0,8446622.999999998,1041832,294000,2015-10-01,6.926683110653167,6.017797692710796,5.468347330412158,0.06545472940072555,0.01751869790801315,0.059425899325663695
2016,1,31022100-0,1525000.0000000093,312515,40413,2016-01-01,6.183269843682807,5.494870867314934,4.606521090855558,0.011811144206987912,0.00524789003135772,0.008158347224061403
2016,4,31022100-0,4827151.000000004,653179,96390,2016-04-01,6.6836908843668725,5.815032213525244,4.9840319802711806,0.03740329484724756,0.010979584883517954,0.019475188245057715
2016,7,31022100-0,5200000.000000004,646909,113100,2016-07-01,6.7160033436347994,5.810843193222955,5.053462604925455,0.040292928838567214,0.010874091709237593,0.022853440267510655
2016,8,31022100-0,8962329.999999998,1128192,157975,2016-08-01,6.952420930933917,6.052383015821769,5.198588364036025,0.06945153367473858,0.018971710751849183,0.03192579571380484
2017,1,31022100-0,6001866.000000003,713284,118800,2017-01-01,6.778286294969171,5.853262482271567,5.074816440645175,0.04650750699241374,0.011990855575722268,0.02400580630748563
2017,3,31022100-0,13094598.000000004,1601334,312750,2017-03-01,7.1170921702632315,6.204481924816531,5.495197318365458,0.10147721182874328,0.026932356918572983,0.06321657708873926
2017,5,31022100-0,3040366.0000000075,372469,69750,2017-05-01,6.482925867231343,5.571090132952283,4.843544211945635,0.023555451159373714,0.006256620138344119,0.014089393279279952
2017,8,31022100-0,6503150.000000002,708211,164125,2017-08-01,6.813123771449231,5.850162667977303,5.215174739097535,0.05039253091819785,0.011905502007440887,0.03316913802009362
2017,10,31022100-0,7503833.0,799959,203963,2017-10-01,6.875283160127734,5.903067728829376,5.309551391184551,0.05814796974554007,0.013449168315873821,0.041223165792115185
2017,12,31022100-0,8151319.999999999,1145535,166000,2017-12-01,6.911227942764137,6.059008362905297,5.220108088040055,0.0631660881906414,0.019263507900420838,0.03354820579640118
2018,6,31022100-0,3283305.0000000065,433456,84893,2018-06-01,6.5163112280429,5.636945018935543,4.92887188121325,0.025438263751648878,0.007282730540231892,0.017150845725480125
2018,7,31022100-0,10898417.000000007,1415926,290472,2018-07-01,7.037363421051503,6.151040556580128,5.463104274999785,0.08445648958276601,0.02381285477232529,0.0587126453977634
2018,8,31022100-0,1500511.0000000093,264351,38925,2018-08-01,6.1762391835141495,5.422180957614822,4.590228621240158,0.011621350894377642,0.004437527472180802,0.007857519036783726
2018,9,31022100-0,8240183.999999999,1080831,213828,2018-09-01,6.915936909426786,6.033757792468327,5.330064573881592,0.06385479711839669,0.018174858722009926,0.043217567719194674
2018,10,31022100-0,1425706.0000000093,258560,39615,2018-10-01,6.154029977309876,5.412561339094492,4.597859660262605,0.01104160126189729,0.004340093505313567,0.007997015978464906
2018,11,31022100-0,2665818.0000000075,524786,62400,2018-11-01,6.425830496055411,5.719982240613322,4.795184589682424,0.020652649670886973,0.008819363970379468,0.012603447596154331
2018,12,31022100-0,6989706.000000001,991600,179400,2018-12-01,6.844458908898339,5.9963365180957835,5.253822438708073,0.05416341070138225,0.01667354110889815,0.03625727683774585
2019,1,31022100-0,5000002.000000004,658256,179000,2019-01-01,6.698970178053777,5.81839482638808,5.252853030979893,0.03874291524326202,0.01106500575207001,0.03617640904546691
2019,3,31022100-0,12002926.999999993,1840416,354395,2019-03-01,7.079287164792854,6.264916000229308,5.549487585992305,0.09301660276465044,0.030954927746850033,0.07163592511238095
2019,4,31022100-0,8960581.00000001,1205547,239581,2019-04-01,6.952336170031934,6.081184146644415,5.379452373306822,0.06943797867029768,0.020273213861332,0.048424038355593876
2019,5,31022100-0,9423820.00000002,1284281,232240,2019-05-01,6.974226982265469,6.10866005753163,5.365937022823617,0.0730281483113721,0.021597918739129432,0.04693991219779453
2019,6,31022100-0,7450000.000000011,1036894,159858,2019-06-01,6.872156272748294,6.015734361434312,5.20373437516459,0.05773075616402402,0.017435615723866992,0.032306480845957976
2019,7,31022100-0,8508124.00000001,1386076,183695,2019-07-01,6.929833810817354,6.141787043750334,5.264097335391481,0.06593137109776694,0.023310626502425966,0.03712559475734103
2019,10,31022100-0,7450000.000000011,1126463,178003,2019-10-01,6.872156272748294,6.0517169313818835,5.250427321817132,0.05773075616402402,0.018942620209850658,0.035974846073211636
2019,12,31022100-0,2650000.0000000075,326069,79500,2019-12-01,6.423245873936809,5.513309511566149,4.9003671286564705,0.020530057869716272,0.005475936998534116,0.016060545716079247
2020,1,31022100-0,13799999.999999993,1912040,369375,2020-01-01,7.139879086401236,6.281496973503661,5.567467498225331,0.10694417994920179,0.03216000639352571,0.07466442393322746
2020,2,31022100-0,8200380.000000011,991905,270700,2020-02-01,6.9138339777592455,5.99647007946117,5.432488255770506,0.06354631032779123,0.016678672754536987,0.05471535042541513
2020,3,31022100-0,4000000.0000000056,377138,171000,2020-03-01,6.602059991327963,5.576500293633048,5.232996110392154,0.0309927542649903,0.0063351763792875,0.034559053199887994
2020,4,31022100-0,6400000.000000013,865332,194272,2020-04-01,6.806179973983888,5.937182764233297,5.288410211192855,0.049593103412144214,0.01454907346455484,0.03926394135467704
2020,6,31022100-0,11724999.999999994,1456916,313644,2020-06-01,7.06911285138712,6.163434512793925,5.496436983912838,0.09086262808239169,0.024502514296049688,0.0633973166044827
2020,7,31022100-0,8075470.00000001,1001638,136275,2020-07-01,6.907167808088768,6.0007107923811915,5.134416190699734,0.06257823965613664,0.016842431138152737,0.027538717982672052
2020,8,31022100-0,8112844.00000001,870618,271940,2020-08-01,6.909173125110043,5.939827641939071,5.43447309321308,0.0628678935932307,0.014638010772249575,0.05496604058147986
2020,9,31022100-0,7903660.0,795387,201100,2020-09-01,6.897828249481922,5.9005784884925525,5.303412070596742,0.061246687161564686,0.013372244106494267,0.04064435456887863
2020,11,31022100-0,16642390.00000001,2129086,415601,2020-11-01,7.221215695108408,6.328193204214795,5.618676583865793,0.1289731159543597,0.03581182003066369,0.08400991034794378
2020,12,31022100-0,12600000.000000004,1499813,254450,2020-12-01,7.100370545117563,6.176037113635136,5.405602455209314,0.09764400537562495,0.025224259223817568,0.051430096364082974
2021,4,31022100-0,17962836.999999996,2231570,436999,2021-04-01,7.2543749289985096,6.348610514361368,5.640480443160402,0.13920677230032288,0.03753612026558369,0.08833593289590597
2021,5,31022100-0,8408482.000000011,886112,445136,2021-05-01,6.924717598826614,5.947488617945582,5.648492718904212,0.06515913110204999,0.01489869837070251,0.0899809859603404
2021,6,31022100-0,2864410.0000000075,378985,79800,2021-06-01,6.4570351812313245,5.578622021191964,4.90200289135073,0.02219176656165013,0.006366252279270886,0.016121196560288455
2021,7,31022100-0,10915031.000000019,1569083,394246,2021-07-01,7.03802497349544,6.195645917129705,5.5957672956934195,0.08458525049973728,0.026389731661202027,0.07969258108765159
2021,8,31022100-0,7900263.000000011,1348486,212155,2021-08-01,6.897641549207852,6.129846441961095,5.326653271534268,0.06122035991737607,0.022678172208773856,0.04287933817798799
2021,9,31022100-0,13441785.000000015,2222777,495671,2021-09-01,7.1284569446237285,6.346895894310587,5.695193510576727,0.10416796158680708,0.03738817744557616,0.10019762066738166
2021,10,31022100-0,5250000.000000004,774029,210000,2021-10-01,6.720159303405957,5.888757232393535,5.3222192947339195,0.04068043611246625,0.013012894311234308,0.04244366294708517
2021,12,31022100-0,17999999.999999985,2959316,900000,2021-12-01,7.255272505103306,6.471191342223436,5.954242509439325,0.139494790956721,0.049780495960932196,0.18194060462826592
2022,1,31022100-0,15900000.0,2452261,448443,2022-01-01,7.201397124320452,6.38956669130619,5.6517072492560345,0.12321948545296148,0.04124926127437269,0.09064956043300659
2022,2,31022100-0,3598229.0000000065,797927,203300,2022-02-01,6.5560887994407615,5.901963160840247,5.308137378638039,0.027878970566156496,0.013414979778371796,0.04108912742641283
2022,4,31022100-0,4048000.0000000177,1501480,327967,2022-04-01,6.607240503831744,6.176519551688189,5.515830147251599,0.03136476124793347,0.025252306611620656,0.06629299007651104
2022,8,31022100-0,8149999.999999999,3129405,361730,2022-08-01,6.911157608739977,6.495461772121297,5.558384528375029,0.06315585799861047,0.05264225489556891,0.07311883825329611
2022,9,31022100-0,6100000.000000013,2111165,485850,2022-09-01,6.785329835010768,6.324522177310105,5.686502207065858,0.04726805976874998,0.035510297992979736,0.09821211419745286
2022,11,31022100-0,10814839.999999996,2586165,874584,2022-11-01,7.0340200986589645,6.412656229865148,5.941801527919345,0.08380875567415273,0.04350220513543128,0.17680226510686173
2023,1,31022100-0,5650000.000000003,1490169,448341,2023-01-01,6.752048447819439,6.173235524523267,5.6516084561523545,0.04378049430365855,0.0250619982712243,0.09062893914597546
2023,2,31022100-0,3300000.0000000065,989175,198825,2023-02-01,6.518513939877888,5.995273131648774,5.298470991124794,0.025567652430403768,0.016632740319802476,0.04018441900029213
2023,4,31022100-0,11800000.000000006,2416285,672215,2023-04-01,7.071882007306126,6.383148157857831,5.827508199214306,0.09144388899324034,0.04064396263993724,0.135889429467617
2023,8,31022100-0,4000000.0000000056,931320,248000,2023-08-01,6.602059991327963,5.969098929483831,5.394451680826216,0.0309927542649903,0.01565932602985188,0.05012610321358498
2023,9,31022100-0,3024113.0000000065,811523,132000,2023-09-01,6.480598015122676,5.909300833011952,5.12057393120585,0.023429488044920087,0.013643733398390262,0.026674443452690825
2000,10,31021010-0,38843152.99999998,5504824,314608,2000-10-01,7.589314475482205,6.7407434382849365,5.497769761871759,0.30103225892653235,0.09260884031117962,0.06359220798387497
2002,11,31021010-0,62510815.99999994,6513714,507049,2002-11-01,7.7959551681074775,6.813828685922344,5.705049930539126,0.4844600903003549,0.10958348283107001,0.10249790501875627
2003,8,31021010-0,33330643.805421174,5604808,293995,2003-08-01,7.522843702452653,6.74856073986253,5.468339944388775,0.25830951071984,0.09429107787692884,0.05942488847826021
2003,12,31021010-0,48203238.999999955,8072886,616143,2003-12-01,7.683076221487089,6.907028819704957,5.789681518825975,0.3735742871129433,0.13581665723761835,0.12455338234595444
2004,1,31021010-0,29951584.99999997,4622604,1065651,2004-01-01,7.476419809648202,6.664886690759936,6.027614996819247,0.23212131339917375,0.07776542911283521,0.21543018127526486
2004,3,31021010-0,28745890.99999997,4477173,900760,2004-03-01,7.4585757744669925,6.651003876043879,5.954609092244189,0.2227770094972452,0.07531854269676391,0.18209425343359592
2004,8,31021010-0,25196158.99999997,4473371,680286,2004-08-01,7.401334340295581,6.650634917973955,5.8326915334546,0.19526607008940153,0.07525457378948897,0.1375211393463254
2004,9,31021010-0,31998977.999999978,6876347,961286,2004-09-01,7.5051361078183945,6.83735778430105,5.982852617369788,0.2479889069997733,0.11568480759483554,0.19433076342228453
2004,11,31021010-0,30322113.999999966,6536291,887793,2004-11-01,7.48175947619913,6.815331379032458,5.94831171641208,0.23499296705298445,0.10996334238381765,0.1794727217773932
2004,12,31021010-0,28608590.99999997,6618478,992081,2004-12-01,7.456496468920481,6.820758129591103,5.99654713225188,0.22171291452311842,0.1113461442202738,0.20055657258035983
2005,2,31021010-0,31605069.999999963,5878543,1152618,2005-02-01,7.499756756555256,6.769269699295615,6.061685397511201,0.24493606269483273,0.09889668777511615,0.23301225450307247
2005,11,31021010-0,20917239.99999998,4371703,585862,2005-11-01,7.32050437943774,6.640650649654046,5.767795329846545,0.16210382535090562,0.0735440028097863,0.11843148830095757
2005,12,31021010-0,35401304.999999985,7500334,871348,2005-12-01,7.549019271739138,6.87508060354199,5.940191638699454,0.2743574362134352,0.12618343109398694,0.17614804466732506
2006,12,31021010-0,20846583.99999998,4618051,744913,2006-12-01,7.319034900005527,6.664458724790832,5.87210555351842,0.1615562310720134,0.07768882457974136,0.1505867463753539
2007,10,31021010-0,12999999.999999993,4160000,904911,2007-10-01,7.113943352306837,6.619093330626743,5.956605867481897,0.10074406356681717,0.06998208550920015,0.18293345894797067
2007,11,31021010-0,20034937.999999985,6413172,1405343,2007-11-01,7.301788002805677,6.807072887765232,6.147782334794282,0.15526585649539223,0.10789185687756188,0.2841055365123136
2008,8,31021010-0,33058108.99999997,21691211,2252979,2008-08-01,7.519278007300959,7.336283798945323,6.352757143687158,0.25619732633001246,0.3649458968917791,0.4554716664527039
2014,2,31021010-0,21318321.999999993,6843626,585010,2014-02-01,7.328753017670657,6.835286267588175,5.767163289856027,0.16521226919950519,0.11513427455566048,0.11825923990340342
2014,10,31021010-0,28026404.999999993,8496887,829500,2014-10-01,7.447567393557899,6.929259842614278,5.918816390360379,0.21720088832787487,0.14295050275405327,0.16768765623910178
2017,1,31021010-0,30804901.999999978,6165050,619137,2017-01-01,7.488619831505441,6.789936603176039,5.791786758488236,0.23873464428800792,0.10371718743756322,0.12515867777116235
2018,11,31021010-0,64606675.99999993,18476837,1338575,2018-11-01,7.810277397254477,7.2666276275433255,6.1266427096085865,0.5007033102018357,0.3108638368304938,0.270607084625112
2018,12,31021010-0,20309117.999999993,6353663,459375,2018-12-01,7.307691062939491,6.80302417600549,5.66216735642827,0.15739079138254508,0.10689061392568788,0.09285967719599017
2019,10,31021010-0,23767000.0,6551540,486485,2019-10-01,7.375974366176192,6.816343396921642,5.687069454023367,0.18418987992823624,0.11021990784069184,0.09834049181769569
2019,11,31021010-0,30233000.0,8154149,643328,2019-11-01,7.480481244061755,6.911378643010985,5.808432453904426,0.23430232058885994,0.13718391271154895,0.13004935967871226
2019,12,31021010-0,42421699.99999998,11326899,927119,2019-12-01,7.627588068372569,7.054111027999044,5.9671354814222255,0.328766518776324,0.19056564615620816,0.1874232387752977
2020,1,31021010-0,31695999.999999985,8237032,794641,2020-01-01,7.501004458194472,6.915770753175189,5.900170968993183,0.2456407834231457,0.13857842479510224,0.1606402303114724
2020,6,31021010-0,20257999.999999993,4800653,534710,2020-06-01,7.306596566797276,6.681300315502277,5.728118306232767,0.15699461944600165,0.08076111558611175,0.10809011502432604
2020,8,31021010-0,29774599.999999993,7210993,454653,2020-08-01,7.473845935764903,6.857995073974064,5.657680061098322,0.23074965390175348,0.12131524918976784,0.09190503290813722
2020,10,31021010-0,23430165.000000015,5929717,429005,2020-10-01,7.369775346998038,6.773033966842981,5.632462353862476,0.1815793596761607,0.09975769378797471,0.08671979006721124
2020,11,31021010-0,64838999.999999955,15376199,1187860,2020-11-01,7.81183630818402,7.186848991034839,6.074765258144912,0.5025038549998623,0.2586953926655324,0.24013711134180896
2021,1,31021010-0,26627539.999999993,6893440,617463,2021-01-01,7.425331045756452,6.83843599987434,5.7906109386486815,0.20635948107381932,0.11597239847649013,0.12482024606047495
2021,3,31021010-0,41754049.99999997,10746333,843675,2021-03-01,7.620698606941672,7.031260294060868,5.9261751801693014,0.3235921341479501,0.18079758392028283,0.17055340862798693
2021,4,31021010-0,23962080.999999996,6436302,560071,2021-04-01,7.379524531896391,6.8086364135898965,5.748243085852035,0.18570178605822618,0.1082810206927301,0.11321733522429188
2021,5,31021010-0,31350702.000000034,10480158,1084980,2021-05-01,7.496247269929508,7.020367830167831,6.035421732682527,0.24296467368989025,0.17631917153366802,0.2193379151676642
2021,6,31021010-0,17871720.000000022,6601113,635176,2021-06-01,7.252166351641749,6.819617167209457,5.802894079997629,0.1385006022948059,0.11105397692021343,0.12840127407206736
