ANO,MES,NCM,KG,31022100-0,31021010-0,31042090-0,31054000-0,31059090-1,31055900-2,grupo_mes
2007,1,31042090-0,8155583.999999999,4125053.000000005,20846583.99999998,0.0,5633923.000000016,0.0,0.0,1
2007,1,31042090-0,8155583.999999999,4125053.000000005,20846583.99999998,0.0,5633923.000000016,0.0,0.0,2
2007,1,31054000-0,3428637.0000000065,4125053.000000005,20846583.99999998,0.0,5633923.000000016,0.0,0.0,1
2007,1,31054000-0,7610618.000000024,6026644.000000013,20846583.99999998,8155583.999999999,9062560.000000022,0.0,0.0,2
2007,2,31022100-0,4010429.0000000056,1901591.0000000084,0.0,8155583.999999999,3428637.0000000065,0.0,0.0,1
2007,2,31022100-0,8021246.000000011,5912020.000000014,0.0,8155583.999999999,7610618.000000024,0.0,0.0,3
2007,2,31042090-0,13362133.000000026,8021246.000000011,0.0,7323725.000000024,4181981.000000017,0.0,0.0,3
2007,2,31054000-0,4181981.000000017,1901591.0000000084,0.0,8155583.999999999,3428637.0000000065,0.0,0.0,1
2007,2,31054000-0,4181981.000000017,1901591.0000000084,0.0,8155583.999999999,3428637.0000000065,0.0,0.0,3
2007,2,31055900-2,5003627.000000004,4010817.0000000056,0.0,7323725.000000024,0.0,0.0,0.0,3
2007,3,31022100-0,4010817.0000000056,4010429.0000000056,0.0,0.0,4181981.000000017,0.0,0.0,1
2007,3,31022100-0,4010817.0000000056,4010429.0000000056,0.0,0.0,4181981.000000017,0.0,0.0,2
2007,3,31042090-0,7323725.000000024,4010429.0000000056,0.0,0.0,4181981.000000017,0.0,0.0,1
2007,3,31042090-0,13362133.000000026,8021246.000000011,0.0,7323725.000000024,4181981.000000017,0.0,0.0,2
2007,3,31055900-2,5003627.000000004,4010817.0000000056,0.0,7323725.000000024,0.0,0.0,0.0,2
2007,4,31042090-0,6038408.000000003,4010817.0000000056,0.0,7323725.000000024,0.0,0.0,0.0,1
2007,4,31055900-2,5003627.000000004,4010817.0000000056,0.0,7323725.000000024,0.0,0.0,0.0,1
2007,5,31022100-0,10732909.999999996,0.0,0.0,6038408.000000003,0.0,0.0,5003627.000000004,1
2007,5,31022100-0,15249529.0,10732909.999999996,0.0,20321408.000000004,40012999.99999995,0.0,5003627.000000004,2
2007,5,31022100-0,15249529.0,10732909.999999996,0.0,20321408.000000004,40012999.99999995,0.0,5003627.000000004,3
2007,5,31042090-0,14283000.0,0.0,0.0,6038408.000000003,0.0,0.0,5003627.000000004,1
2007,5,31042090-0,38166728.0,10732909.999999996,0.0,20321408.000000004,40012999.99999995,0.0,5003627.000000004,2
2007,5,31042090-0,44066752.0,15249529.0,0.0,44205136.0,71170249.99999994,0.0,5003627.000000004,3
2007,5,31054000-0,40012999.99999995,0.0,0.0,6038408.000000003,0.0,0.0,5003627.000000004,1
2007,5,31054000-0,71170249.99999994,10732909.999999996,0.0,20321408.000000004,40012999.99999995,0.0,5003627.000000004,2
2007,5,31054000-0,102402580.99999991,15249529.0,0.0,44205136.0,71170249.99999994,0.0,5003627.000000004,3
2007,6,31022100-0,4516619.000000005,10732909.999999996,0.0,14283000.0,40012999.99999995,0.0,0.0,1
2007,6,31042090-0,23883728.0,10732909.999999996,0.0,14283000.0,40012999.99999995,0.0,0.0,1
2007,6,31054000-0,31157249.99999999,10732909.999999996,0.0,14283000.0,40012999.99999995,0.0,0.0,1
2007,7,31022100-0,5035474.000000004,0.0,0.0,5900024.000000003,31232330.999999978,0.0,0.0,2
2007,7,31042090-0,5900024.000000003,4516619.000000005,0.0,23883728.0,31157249.99999999,0.0,0.0,1
2007,7,31042090-0,43760639.99999999,4516619.000000005,0.0,29783752.000000004,62389580.99999997,0.0,0.0,2
2007,7,31054000-0,31232330.999999978,4516619.000000005,0.0,23883728.0,31157249.99999999,0.0,0.0,1
2007,7,31054000-0,31232330.999999978,4516619.000000005,0.0,23883728.0,31157249.99999999,0.0,0.0,2
2007,8,31021010-0,12999999.999999993,0.0,0.0,20546595.0,28863110.0,0.0,0.0,3
2007,8,31022100-0,5035474.000000004,0.0,0.0,5900024.000000003,31232330.999999978,0.0,0.0,1
2007,8,31022100-0,5035474.000000004,0.0,0.0,5900024.000000003,31232330.999999978,0.0,0.0,3
2007,8,31042090-0,37860615.99999999,0.0,0.0,5900024.000000003,31232330.999999978,0.0,0.0,1
2007,8,31042090-0,80209778.0,5035474.000000004,0.0,64307234.99999999,60095440.99999998,0.0,0.0,3
2007,8,31054000-0,51979161.999999985,5035474.000000004,0.0,58407210.99999999,28863110.0,0.0,0.0,3
2007,9,31021010-0,12999999.999999993,0.0,0.0,20546595.0,28863110.0,0.0,0.0,2
2007,9,31042090-0,20546595.0,5035474.000000004,0.0,37860615.99999999,0.0,0.0,0.0,1
2007,9,31042090-0,42349162.0,5035474.000000004,0.0,58407210.99999999,28863110.0,0.0,0.0,2
2007,9,31054000-0,28863110.0,5035474.000000004,0.0,37860615.99999999,0.0,0.0,0.0,1
2007,9,31054000-0,51979161.999999985,5035474.000000004,0.0,58407210.99999999,28863110.0,0.0,0.0,2
2007,10,31021010-0,12999999.999999993,0.0,0.0,20546595.0,28863110.0,0.0,0.0,1
2007,10,31042090-0,21802567.0,0.0,0.0,20546595.0,28863110.0,0.0,0.0,1
2007,10,31054000-0,23116051.99999999,0.0,0.0,20546595.0,28863110.0,0.0,0.0,1
2007,11,31021010-0,20034937.999999985,0.0,12999999.999999993,21802567.0,23116051.99999999,0.0,0.0,1
2007,11,31021010-0,20034937.999999985,0.0,12999999.999999993,21802567.0,23116051.99999999,0.0,0.0,2
2007,11,31021010-0,25536826.99999999,0.0,12999999.999999993,53453421.99999998,23116051.99999999,0.0,0.0,3
2007,11,31042090-0,21195623.0,0.0,12999999.999999993,21802567.0,23116051.99999999,0.0,0.0,1
2007,11,31042090-0,52846477.99999998,0.0,33034937.999999978,42998190.0,23116051.99999999,0.0,0.0,2
2007,11,31042090-0,79798336.99999996,0.0,33034937.999999978,74649044.99999997,23116051.99999999,0.0,0.0,3
2007,11,31054000-0,11502000.000000004,0.0,0.0,31650854.999999978,0.0,0.0,0.0,3
2007,12,31042090-0,31650854.999999978,0.0,20034937.999999985,21195623.0,0.0,0.0,0.0,1
2008,1,31021010-0,5501889.000000004,0.0,0.0,31650854.999999978,0.0,0.0,0.0,1
2008,1,31021010-0,5501889.000000004,0.0,0.0,31650854.999999978,0.0,0.0,0.0,2
2008,1,31022100-0,9875107.999999996,0.0,5501889.000000004,26951858.99999998,11502000.000000004,0.0,0.0,2
2008,1,31042090-0,26951858.99999998,0.0,0.0,31650854.999999978,0.0,0.0,0.0,1
2008,1,31042090-0,26951858.99999998,0.0,0.0,31650854.999999978,0.0,0.0,0.0,2
2008,1,31054000-0,11502000.000000004,0.0,0.0,31650854.999999978,0.0,0.0,0.0,1
2008,1,31054000-0,11502000.000000004,0.0,0.0,31650854.999999978,0.0,0.0,0.0,2
2008,1,31055900-2,4431809.000000006,0.0,5501889.000000004,26951858.99999998,11502000.000000004,0.0,0.0,2
2008,2,31022100-0,9875107.999999996,0.0,5501889.000000004,26951858.99999998,11502000.000000004,0.0,0.0,1
2008,2,31022100-0,9875107.999999996,0.0,5501889.000000004,26951858.99999998,11502000.000000004,0.0,0.0,3
2008,2,31042090-0,10772050.999999996,0.0,0.0,0.0,0.0,0.0,0.0,3
2008,2,31055900-2,4431809.000000006,0.0,5501889.000000004,26951858.99999998,11502000.000000004,0.0,0.0,1
2008,2,31055900-2,4431809.000000006,0.0,5501889.000000004,26951858.99999998,11502000.000000004,0.0,0.0,3
2008,3,31042090-0,10772050.999999996,0.0,0.0,0.0,0.0,0.0,0.0,2
2008,4,31042090-0,10772050.999999996,0.0,0.0,0.0,0.0,0.0,0.0,1
2008,5,31042090-0,47569100.99999997,0.0,0.0,10772050.999999996,0.0,0.0,0.0,1
2008,5,31042090-0,57571275.99999997,0.0,0.0,58341151.99999997,22154640.0,0.0,0.0,2
2008,5,31042090-0,78831901.99999997,0.0,0.0,68343326.99999997,51024707.0,0.0,0.0,3
2008,5,31054000-0,22154640.0,0.0,0.0,10772050.999999996,0.0,0.0,0.0,1
2008,5,31054000-0,51024707.0,0.0,0.0,58341151.99999997,22154640.0,0.0,0.0,2
2008,5,31054000-0,73085047.0,0.0,0.0,68343326.99999997,51024707.0,0.0,0.0,3
2008,5,31055900-2,13158770.999999993,0.0,0.0,10002174.999999996,28870067.0,0.0,0.0,3
2008,5,31059090-1,7160980.000000012,0.0,0.0,10002174.999999996,28870067.0,0.0,0.0,3
2008,6,31042090-0,10002174.999999996,0.0,0.0,47569100.99999997,22154640.0,0.0,0.0,1
2008,6,31054000-0,28870067.0,0.0,0.0,47569100.99999997,22154640.0,0.0,0.0,1
2008,7,31021010-0,33058108.99999997,0.0,0.0,21260626.0,22060340.000000004,7160980.000000012,13158770.999999993,2
2008,7,31042090-0,21260626.0,0.0,0.0,10002174.999999996,28870067.0,0.0,0.0,1
2008,7,31042090-0,58693355.99999996,0.0,0.0,31262800.999999996,50930407.0,7160980.000000012,13158770.999999993,2
2008,7,31054000-0,22060340.000000004,0.0,0.0,10002174.999999996,28870067.0,0.0,0.0,1
2008,7,31054000-0,25638041.000000007,0.0,0.0,31262800.999999996,50930407.0,7160980.000000012,13158770.999999993,2
2008,7,31055900-2,13158770.999999993,0.0,0.0,10002174.999999996,28870067.0,0.0,0.0,1
2008,7,31055900-2,13158770.999999993,0.0,0.0,10002174.999999996,28870067.0,0.0,0.0,2
2008,7,31059090-1,7160980.000000012,0.0,0.0,10002174.999999996,28870067.0,0.0,0.0,1
2008,7,31059090-1,7160980.000000012,0.0,0.0,10002174.999999996,28870067.0,0.0,0.0,2
2008,8,31021010-0,33058108.99999997,0.0,0.0,21260626.0,22060340.000000004,7160980.000000012,13158770.999999993,1
2008,8,31021010-0,33058108.99999997,0.0,0.0,21260626.0,22060340.000000004,7160980.000000012,13158770.999999993,3
2008,8,31022100-0,6093619.000000003,0.0,33058108.99999997,37432729.99999996,3577701.0000000056,0.0,0.0,3
2008,8,31042090-0,37432729.99999996,0.0,0.0,21260626.0,22060340.000000004,7160980.000000012,13158770.999999993,1
2008,8,31042090-0,97241326.99999991,6093619.000000003,33058108.99999997,82224254.99999994,53789924.99999999,7160980.000000012,13158770.999999993,3
2008,8,31054000-0,3577701.0000000056,0.0,0.0,21260626.0,22060340.000000004,7160980.000000012,13158770.999999993,1
2008,8,31054000-0,43452269.999999985,6093619.000000003,33058108.99999997,82224254.99999994,53789924.99999999,7160980.000000012,13158770.999999993,3
2008,9,31022100-0,6093619.000000003,0.0,33058108.99999997,37432729.99999996,3577701.0000000056,0.0,0.0,1
2008,9,31022100-0,6093619.000000003,0.0,33058108.99999997,37432729.99999996,3577701.0000000056,0.0,0.0,2
2008,9,31042090-0,23530898.999999978,0.0,33058108.99999997,37432729.99999996,3577701.0000000056,0.0,0.0,1
2008,9,31042090-0,59808596.99999995,6093619.000000003,33058108.99999997,60963628.99999994,31729584.999999985,0.0,0.0,2
2008,9,31054000-0,28151883.99999998,0.0,33058108.99999997,37432729.99999996,3577701.0000000056,0.0,0.0,1
2008,9,31054000-0,39874568.99999998,6093619.000000003,33058108.99999997,60963628.99999994,31729584.999999985,0.0,0.0,2
2008,10,31042090-0,36277697.99999997,6093619.000000003,0.0,23530898.999999978,28151883.99999998,0.0,0.0,1
2008,10,31054000-0,11722684.999999994,6093619.000000003,0.0,23530898.999999978,28151883.99999998,0.0,0.0,1
2009,2,31042090-0,5043680.000000004,0.0,0.0,0.0,0.0,0.0,0.0,3
2009,2,31054000-0,4200000.000000006,0.0,0.0,0.0,0.0,0.0,0.0,3
2009,3,31042090-0,5043680.000000004,0.0,0.0,0.0,0.0,0.0,0.0,2
2009,3,31054000-0,4200000.000000006,0.0,0.0,0.0,0.0,0.0,0.0,2
2009,4,31042090-0,5043680.000000004,0.0,0.0,0.0,0.0,0.0,0.0,1
2009,4,31054000-0,4200000.000000006,0.0,0.0,0.0,0.0,0.0,0.0,1
2009,5,31022100-0,9000945.999999998,0.0,0.0,5043680.000000004,4200000.000000006,0.0,0.0,1
2009,5,31022100-0,9000945.999999998,0.0,0.0,5043680.000000004,4200000.000000006,0.0,0.0,2
2009,5,31022100-0,9000945.999999998,0.0,0.0,5043680.000000004,4200000.000000006,0.0,0.0,3
2009,5,31042090-0,32499429.99999999,9000945.999999998,0.0,0.0,17780675.999999996,0.0,0.0,2
2009,5,31042090-0,32499429.99999999,9000945.999999998,0.0,0.0,17780675.999999996,0.0,0.0,3
2009,5,31054000-0,17780675.999999996,0.0,0.0,5043680.000000004,4200000.000000006,0.0,0.0,1
2009,5,31054000-0,23339113.0,9000945.999999998,0.0,5043680.000000004,21980676.0,0.0,0.0,2
2009,5,31054000-0,41514062.999999985,9000945.999999998,0.0,37543109.99999999,27539113.000000007,0.0,0.0,3
2009,6,31042090-0,32499429.99999999,9000945.999999998,0.0,0.0,17780675.999999996,0.0,0.0,1
2009,6,31054000-0,5558437.000000004,9000945.999999998,0.0,0.0,17780675.999999996,0.0,0.0,1
2009,7,31022100-0,9191773.999999998,0.0,0.0,0.0,18174949.999999985,0.0,0.0,2
2009,7,31042090-0,38017476.99999999,0.0,0.0,0.0,18174949.999999985,0.0,0.0,2
2009,7,31054000-0,18174949.999999985,0.0,0.0,32499429.99999999,5558437.000000004,0.0,0.0,1
2009,7,31054000-0,32131997.999999978,0.0,0.0,32499429.99999999,23733386.99999999,0.0,0.0,2
2009,7,31055900-2,10775801.999999996,0.0,0.0,0.0,18174949.999999985,0.0,0.0,2
2009,8,31021010-0,5300049.000000004,0.0,0.0,25277678.99999999,25082442.999999985,0.0,0.0,3
2009,8,31022100-0,9191773.999999998,0.0,0.0,0.0,18174949.999999985,0.0,0.0,1
2009,8,31022100-0,12207106.000000004,0.0,0.0,25277678.99999999,43257392.99999997,0.0,0.0,3
2009,8,31042090-0,38017476.99999999,0.0,0.0,0.0,18174949.999999985,0.0,0.0,1
2009,8,31042090-0,70298515.99999999,9191773.999999998,0.0,63295155.999999985,57214440.99999996,0.0,10775801.999999996,3
2009,8,31054000-0,13957047.99999999,0.0,0.0,0.0,18174949.999999985,0.0,0.0,1
2009,8,31054000-0,55562933.99999998,9191773.999999998,0.0,63295155.999999985,57214440.99999996,0.0,10775801.999999996,3
2009,8,31055900-2,10775801.999999996,0.0,0.0,0.0,18174949.999999985,0.0,0.0,1
2009,8,31055900-2,10775801.999999996,0.0,0.0,0.0,18174949.999999985,0.0,0.0,3
2009,9,31021010-0,5300049.000000004,0.0,0.0,25277678.99999999,25082442.999999985,0.0,0.0,2
2009,9,31022100-0,3015332.0000000065,0.0,0.0,25277678.99999999,25082442.999999985,0.0,0.0,2
2009,9,31042090-0,25277678.99999999,9191773.999999998,0.0,38017476.99999999,13957047.99999999,0.0,10775801.999999996,1
2009,9,31042090-0,32281038.99999999,9191773.999999998,0.0,63295155.999999985,39039490.99999998,0.0,10775801.999999996,2
2009,9,31054000-0,25082442.999999985,9191773.999999998,0.0,38017476.99999999,13957047.99999999,0.0,10775801.999999996,1
2009,9,31054000-0,41605885.999999985,9191773.999999998,0.0,63295155.999999985,39039490.99999998,0.0,10775801.999999996,2
2009,10,31021010-0,5300049.000000004,0.0,0.0,25277678.99999999,25082442.999999985,0.0,0.0,1
2009,10,31022100-0,3015332.0000000065,0.0,0.0,25277678.99999999,25082442.999999985,0.0,0.0,1
2009,10,31042090-0,7003360.000000001,0.0,0.0,25277678.99999999,25082442.999999985,0.0,0.0,1
2009,10,31054000-0,16523443.0,0.0,0.0,25277678.99999999,25082442.999999985,0.0,0.0,1
2009,11,31022100-0,2055321.0000000084,0.0,0.0,7048000.000000013,8410699.999999998,0.0,0.0,2
2009,11,31022100-0,2055321.0000000084,0.0,0.0,7048000.000000013,8410699.999999998,0.0,0.0,3
2009,11,31042090-0,7048000.000000013,3015332.0000000065,5300049.000000004,7003360.000000001,16523443.0,0.0,0.0,1
2009,11,31042090-0,7048000.000000013,3015332.0000000065,5300049.000000004,7003360.000000001,16523443.0,0.0,0.0,2
2009,11,31042090-0,19238943.000000015,5070653.000000015,5300049.000000004,7003360.000000001,16523443.0,0.0,0.0,3
2009,11,31054000-0,8410699.999999998,3015332.0000000065,5300049.000000004,7003360.000000001,16523443.0,0.0,0.0,1
2009,11,31054000-0,8410699.999999998,3015332.0000000065,5300049.000000004,7003360.000000001,16523443.0,0.0,0.0,2
2009,11,31054000-0,19475862.000000007,5070653.000000015,5300049.000000004,7003360.000000001,16523443.0,0.0,0.0,3
2009,12,31022100-0,2055321.0000000084,0.0,0.0,7048000.000000013,8410699.999999998,0.0,0.0,1
2010,1,31022100-0,3000355.0000000065,0.0,0.0,12190943.000000004,11065162.000000007,0.0,0.0,2
2010,1,31042090-0,12190943.000000004,2055321.0000000084,0.0,0.0,0.0,0.0,0.0,1
2010,1,31042090-0,12190943.000000004,2055321.0000000084,0.0,0.0,0.0,0.0,0.0,2
2010,1,31054000-0,11065162.000000007,2055321.0000000084,0.0,0.0,0.0,0.0,0.0,1
2010,1,31054000-0,11065162.000000007,2055321.0000000084,0.0,0.0,0.0,0.0,0.0,2
2010,2,31022100-0,3000355.0000000065,0.0,0.0,12190943.000000004,11065162.000000007,0.0,0.0,1
2010,2,31022100-0,3000355.0000000065,0.0,0.0,12190943.000000004,11065162.000000007,0.0,0.0,3
2010,2,31042090-0,16284762.000000011,3000355.0000000065,0.0,7107759.000000001,8833344.000000011,0.0,0.0,3
2010,2,31054000-0,20611233.000000007,3000355.0000000065,0.0,7107759.000000001,8833344.000000011,0.0,0.0,3
2010,3,31042090-0,7107759.000000001,3000355.0000000065,0.0,0.0,0.0,0.0,0.0,1
2010,3,31042090-0,16284762.000000011,3000355.0000000065,0.0,7107759.000000001,8833344.000000011,0.0,0.0,2
2010,3,31054000-0,8833344.000000011,3000355.0000000065,0.0,0.0,0.0,0.0,0.0,1
2010,3,31054000-0,20611233.000000007,3000355.0000000065,0.0,7107759.000000001,8833344.000000011,0.0,0.0,2
2010,4,31042090-0,9177003.00000001,0.0,0.0,7107759.000000001,8833344.000000011,0.0,0.0,1
2010,4,31054000-0,11777888.999999994,0.0,0.0,7107759.000000001,8833344.000000011,0.0,0.0,1
2010,5,31022100-0,3505226.0000000065,0.0,0.0,9177003.00000001,11777888.999999994,0.0,0.0,1
2010,5,31022100-0,3505226.0000000065,0.0,0.0,9177003.00000001,11777888.999999994,0.0,0.0,2
2010,5,31022100-0,8543487.000000011,0.0,0.0,40616171.99999999,21700860.000000015,0.0,0.0,3
2010,5,31042090-0,10037139.999999996,0.0,0.0,9177003.00000001,11777888.999999994,0.0,0.0,1
2010,5,31042090-0,41476308.999999985,3505226.0000000065,0.0,19214143.000000007,25753653.00000001,0.0,0.0,2
2010,5,31042090-0,67283499.99999996,3505226.0000000065,0.0,50653311.99999999,35676624.00000003,0.0,0.0,3
2010,5,31054000-0,13975764.000000017,0.0,0.0,9177003.00000001,11777888.999999994,0.0,0.0,1
2010,5,31054000-0,23898735.000000037,3505226.0000000065,0.0,19214143.000000007,25753653.00000001,0.0,0.0,2
2010,5,31054000-0,36737039.00000003,3505226.0000000065,0.0,50653311.99999999,35676624.00000003,0.0,0.0,3
2010,5,31055900-2,10235747.999999996,0.0,0.0,31439168.999999985,9922971.000000022,0.0,0.0,3
2010,6,31042090-0,31439168.999999985,3505226.0000000065,0.0,10037139.999999996,13975764.000000017,0.0,0.0,1
2010,6,31054000-0,9922971.000000022,3505226.0000000065,0.0,10037139.999999996,13975764.000000017,0.0,0.0,1
2010,7,31022100-0,5038261.000000004,0.0,0.0,31439168.999999985,9922971.000000022,0.0,0.0,1
2010,7,31022100-0,11045510.000000007,5038261.000000004,0.0,57246359.999999955,22761275.000000015,0.0,10235747.999999996,2
2010,7,31042090-0,25807190.99999997,0.0,0.0,31439168.999999985,9922971.000000022,0.0,0.0,1
2010,7,31042090-0,36138436.99999997,5038261.000000004,0.0,57246359.999999955,22761275.000000015,0.0,10235747.999999996,2
2010,7,31054000-0,12838303.999999993,0.0,0.0,31439168.999999985,9922971.000000022,0.0,0.0,1
2010,7,31054000-0,27138731.00000002,5038261.000000004,0.0,57246359.999999955,22761275.000000015,0.0,10235747.999999996,2
2010,7,31055900-2,10235747.999999996,0.0,0.0,31439168.999999985,9922971.000000022,0.0,0.0,1
2010,7,31055900-2,15759586.000000011,5038261.000000004,0.0,57246359.999999955,22761275.000000015,0.0,10235747.999999996,2
2010,8,31022100-0,6007249.000000003,5038261.000000004,0.0,25807190.99999997,12838303.999999993,0.0,10235747.999999996,1
2010,8,31022100-0,6007249.000000003,5038261.000000004,0.0,25807190.99999997,12838303.999999993,0.0,10235747.999999996,3
2010,8,31042090-0,10331245.999999996,5038261.000000004,0.0,25807190.99999997,12838303.999999993,0.0,10235747.999999996,1
2010,8,31042090-0,78622323.99999996,11045510.000000007,0.0,74877878.99999994,27138731.00000002,0.0,15759586.000000011,3
2010,8,31054000-0,14300427.000000026,5038261.000000004,0.0,25807190.99999997,12838303.999999993,0.0,10235747.999999996,1
2010,8,31054000-0,35155960.00000003,5038261.000000004,0.0,64546632.99999995,12838303.999999993,0.0,10235747.999999996,3
2010,8,31055900-2,5523838.000000015,5038261.000000004,0.0,25807190.99999997,12838303.999999993,0.0,10235747.999999996,1
2010,8,31055900-2,5523838.000000015,5038261.000000004,0.0,25807190.99999997,12838303.999999993,0.0,10235747.999999996,3
2010,9,31042090-0,38739441.99999998,6007249.000000003,0.0,10331245.999999996,14300427.000000026,0.0,5523838.000000015,1
2010,9,31042090-0,68291077.99999996,6007249.000000003,0.0,49070687.99999997,14300427.000000026,0.0,5523838.000000015,2
2010,9,31054000-0,20855533.0,0.0,0.0,38739441.99999998,0.0,0.0,0.0,2
2010,10,31042090-0,29551635.999999978,0.0,0.0,38739441.99999998,0.0,0.0,0.0,1
2010,10,31054000-0,20855533.0,0.0,0.0,38739441.99999998,0.0,0.0,0.0,1
2010,11,31021010-0,11788590.999999994,0.0,0.0,29551635.999999978,20855533.0,0.0,0.0,1
2010,11,31021010-0,11788590.999999994,0.0,0.0,29551635.999999978,20855533.0,0.0,0.0,2
2010,11,31021010-0,11788590.999999994,0.0,0.0,29551635.999999978,20855533.0,0.0,0.0,3
2010,11,31022100-0,4008064.0000000056,0.0,0.0,29551635.999999978,20855533.0,0.0,0.0,1
2010,11,31022100-0,10156630.000000007,4008064.0000000056,11788590.999999994,73364489.99999997,43727040.0,1816000.0000000184,3030000.0000000065,2
2010,11,31022100-0,10156630.000000007,4008064.0000000056,11788590.999999994,73364489.99999997,43727040.0,1816000.0000000184,3030000.0000000065,3
2010,11,31042090-0,43812853.99999999,0.0,0.0,29551635.999999978,20855533.0,0.0,0.0,1
2010,11,31042090-0,51858025.0,4008064.0000000056,11788590.999999994,73364489.99999997,43727040.0,1816000.0000000184,3030000.0000000065,2
2010,11,31042090-0,83312975.0,10156630.000000007,11788590.999999994,81409660.99999999,43727040.0,1816000.0000000184,3030000.0000000065,3
2010,11,31054000-0,22871507.0,0.0,0.0,29551635.999999978,20855533.0,0.0,0.0,1
2010,11,31054000-0,22871507.0,0.0,0.0,29551635.999999978,20855533.0,0.0,0.0,2
2010,11,31054000-0,32021630.0,6148566.000000002,0.0,37596806.999999985,20855533.0,0.0,0.0,3
2010,11,31055900-2,3030000.0000000065,0.0,0.0,29551635.999999978,20855533.0,0.0,0.0,1
2010,11,31055900-2,3030000.0000000065,0.0,0.0,29551635.999999978,20855533.0,0.0,0.0,2
2010,11,31055900-2,3030000.0000000065,0.0,0.0,29551635.999999978,20855533.0,0.0,0.0,3
2010,11,31059090-1,1816000.0000000184,0.0,0.0,29551635.999999978,20855533.0,0.0,0.0,1
2010,11,31059090-1,1816000.0000000184,0.0,0.0,29551635.999999978,20855533.0,0.0,0.0,2
2010,11,31059090-1,1816000.0000000184,0.0,0.0,29551635.999999978,20855533.0,0.0,0.0,3
2010,12,31022100-0,6148566.000000002,4008064.0000000056,11788590.999999994,43812853.99999999,22871507.0,1816000.0000000184,3030000.0000000065,1
2010,12,31042090-0,8045171.00000001,4008064.0000000056,11788590.999999994,43812853.99999999,22871507.0,1816000.0000000184,3030000.0000000065,1
2011,1,31022100-0,4404017.000000006,0.0,0.0,31454950.0,9150122.999999998,0.0,0.0,2
2011,1,31042090-0,31454950.0,6148566.000000002,0.0,8045171.00000001,0.0,0.0,0.0,1
2011,1,31042090-0,31454950.0,6148566.000000002,0.0,8045171.00000001,0.0,0.0,0.0,2
2011,1,31054000-0,9150122.999999998,6148566.000000002,0.0,8045171.00000001,0.0,0.0,0.0,1
2011,1,31054000-0,9150122.999999998,6148566.000000002,0.0,8045171.00000001,0.0,0.0,0.0,2
2011,2,31022100-0,4404017.000000006,0.0,0.0,31454950.0,9150122.999999998,0.0,0.0,1
2011,2,31022100-0,7551402.000000012,0.0,0.0,46786573.999999985,40917832.99999998,0.0,0.0,3
2011,2,31042090-0,55455957.999999985,4404017.000000006,0.0,15331623.999999989,31767709.999999978,0.0,0.0,3
2011,2,31054000-0,45776358.99999998,4404017.000000006,0.0,15331623.999999989,31767709.999999978,0.0,0.0,3
2011,3,31022100-0,3147385.0000000065,0.0,0.0,15331623.999999989,31767709.999999978,0.0,0.0,2
2011,3,31042090-0,15331623.999999989,4404017.000000006,0.0,0.0,0.0,0.0,0.0,1
2011,3,31042090-0,55455957.999999985,4404017.000000006,0.0,15331623.999999989,31767709.999999978,0.0,0.0,2
2011,3,31054000-0,31767709.999999978,4404017.000000006,0.0,0.0,0.0,0.0,0.0,1
2011,3,31054000-0,45776358.99999998,4404017.000000006,0.0,15331623.999999989,31767709.999999978,0.0,0.0,2
2011,4,31022100-0,3147385.0000000065,0.0,0.0,15331623.999999989,31767709.999999978,0.0,0.0,1
2011,4,31042090-0,40124333.99999999,0.0,0.0,15331623.999999989,31767709.999999978,0.0,0.0,1
2011,4,31054000-0,14008649.000000002,0.0,0.0,15331623.999999989,31767709.999999978,0.0,0.0,1
2011,5,31022100-0,5002500.000000004,3147385.0000000065,0.0,40124333.99999999,14008649.000000002,0.0,0.0,1
2011,5,31022100-0,10552820.000000007,8149885.00000001,0.0,96485260.99999994,33409688.0,0.0,0.0,2
2011,5,31022100-0,19555311.000000007,13700205.000000015,0.0,131476899.99999991,51375847.0,0.0,10983031.000000007,3
2011,5,31042090-0,56360926.99999994,3147385.0000000065,0.0,40124333.99999999,14008649.000000002,0.0,0.0,1
2011,5,31042090-0,91352565.99999991,8149885.00000001,0.0,96485260.99999994,33409688.0,0.0,0.0,2
2011,5,31042090-0,134793228.99999988,13700205.000000015,0.0,131476899.99999991,51375847.0,0.0,10983031.000000007,3
2011,5,31054000-0,19401039.0,3147385.0000000065,0.0,40124333.99999999,14008649.000000002,0.0,0.0,1
2011,5,31054000-0,37367198.0,8149885.00000001,0.0,96485260.99999994,33409688.0,0.0,0.0,2
2011,5,31054000-0,57834418.0,13700205.000000015,0.0,131476899.99999991,51375847.0,0.0,10983031.000000007,3
2011,5,31055900-2,10983031.000000007,5002500.000000004,0.0,56360926.99999994,19401039.0,0.0,0.0,2
2011,5,31055900-2,10983031.000000007,5002500.000000004,0.0,56360926.99999994,19401039.0,0.0,0.0,3
2011,5,31059090-1,1025000.0000000102,5550320.000000004,0.0,34991638.99999997,17966158.999999996,0.0,10983031.000000007,3
2011,6,31022100-0,5550320.000000004,5002500.000000004,0.0,56360926.99999994,19401039.0,0.0,0.0,1
2011,6,31042090-0,34991638.99999997,5002500.000000004,0.0,56360926.99999994,19401039.0,0.0,0.0,1
2011,6,31054000-0,17966158.999999996,5002500.000000004,0.0,56360926.99999994,19401039.0,0.0,0.0,1
2011,6,31055900-2,10983031.000000007,5002500.000000004,0.0,56360926.99999994,19401039.0,0.0,0.0,1
