KG_l_s,FOB_l_s,KM,NCM
0.026129125500033674,0.06644119620609325,0,31054000
0.0023814912001463556,0.010128439139279289,0,31054000
0.009571141951488383,0.020662853151613755,0,31054000
0.17600502079891892,0.5127405215176568,1,31054000
0.027872071136722663,0.06769034724754465,0,31054000
0.042373378833974955,0.1274307612144988,0,31054000
0.2084364459971999,0.6593765994714857,1,31054000
0.01915734295327776,0.04255935397522241,0,31054000
0.16133813326618118,0.45213876042903656,1,31054000
0.2329829594296636,0.6723754529439627,1,31054000
0.17635528315406793,0.6922147445140432,1,31054000
0.17386800386850274,0.6290467364136269,1,31054000
0.03048648959175612,0.10681893737206777,0,31054000
0.026966262289335394,0.0958364948124439,0,31054000
0.008673089212184395,0.028297226958752655,0,31054000
0.22967031695257253,0.7720935332715646,1,31054000
0.06229524746132998,0.21894639791607096,1,31054000
0.01915734295327776,0.05622811620158284,0,31054000
0.0042516718683136235,0.02385469564265248,0,31054000
0.0353305015346985,0.11126052718799853,0,31054000
0.09539378510205365,0.4151486937893408,1,31054000
0.027436334727550412,0.10044102692436278,0,31054000
0.028743543955067147,0.08439814648744645,0,31054000
0.021877087613136347,0.06131322138331419,0,31054000
0.07532725198685346,0.21975003107735142,1,31054000
0.04355858186692346,0.14911583248339405,0,31054000
0.020907260372513496,0.1099981951441752,0,31054000
0.00020280915428512979,0.0012933701660752946,0,31054000
0.012785133705542864,0.07485773697064976,0,31054000
0.042251372639406724,0.15896348488881243,0,31054000
0.08726907016081253,0.17277551205762004,0,31054000
0.039685756662200554,0.1860637826821777,0,31054000
0.041432188190162915,0.09369445639365076,0,31054000
0.14455792414895804,0.3086206172029467,1,31054000
0.004711809516399514,0.020033115071625723,0,31054000
0.09345040071714546,0.20751953589314048,1,31054000
0.11285186935102606,0.27119827645212985,1,31054000
0.06544500295394427,0.15931946610287126,0,31054000
0.1335394488554913,0.34653005875808407,1,31054000
0.007765450271878608,0.03157998698281866,0,31054000
0.04882786383048977,0.10812495502375231,0,31054000
0.01788047840929579,0.05840561779342425,0,31054000
0.005293953359053635,0.02076422133652163,0,31054000
0.1677670928238467,0.352914528323636,1,31054000
0.1406978485915675,0.27687589907381804,1,31054000
0.004000687696630411,0.013650559889751585,0,31054000
0.021861017654366075,0.017612706436073187,0,31054000
0.16774345848101319,0.3164336877422421,1,31054000
0.037272474133641,0.0881203674072601,0,31054000
0.14531759571943711,0.3062643247289319,1,31054000
0.0018673222373231067,0.004614982763799481,0,31054000
0.18604438766624745,0.2947243257689757,1,31054000
0.01928850832716679,0.03849053545970519,0,31054000
0.01752768878297357,0.0642148307554588,0,31054000
0.0010307083317123956,0.0037310710214062304,0,31054000
0.10945935639013371,0.18345146492875777,0,31054000
0.00024986868647573226,0.002212996148228657,1,31059090
0.00018308772440599398,0.0022397347530402688,1,31059090
0.013087717782800254,0.035334501358443515,1,31059090
0.00019409442610168488,0.0005107638419119534,1,31059090
0.013057033224866345,0.03497374987685962,1,31059090
0.026191374803448023,0.07078330083745499,0,31059090
0.0001104330355406138,0.00010924540299204359,1,31059090
0.00040324790250437063,0.001154718574458274,1,31059090
2.677164497955086e-05,0.00028511763464025163,1,31059090
0.00019409442610168488,0.0004973631561671666,1,31059090
0.02612999697285202,0.07081684962682543,0,31059090
0.00019409442610168488,0.0007821355740786298,1,31059090
0.00012437660063411755,0.0004385193955782319,1,31059090
0.04360366315581642,0.11840764327412207,0,31059090
0.00040324790250437063,0.0011194750847828747,1,31059090
0.00019409442610168488,0.0007810057738753223,1,31059090
0.00018572828704557779,0.0015811867678678922,1,31059090
0.0006124013789070321,0.0016996274891812998,1,31059090
0.074943002191789,0.1889669926046103,0,31059090
0.00037536077231734694,0.0039391739421876844,1,31059090
0.00019409442610168488,0.0004922476719133018,1,31059090
0.008832194004629548,0.016868544702161283,1,31059090
0.00019409442610168488,0.000474986835473881,1,31059090
0.04398996091200398,0.12066959743116072,0,31059090
0.00015683896311745793,0.0025679417121011114,1,31059090
0.0003893043374108507,0.002642979275604121,1,31059090
0.0,0.0,1,31059090
0.00019409442610168488,0.0004472439638148846,1,31059090
0.029588872588861302,0.08038691639895894,0,31059090
0.0002341821757455233,0.0007869058416037062,1,31059090
0.00016822911285322852,0.004695041661539414,1,31059090
0.00019897467388441402,0.0031919366410556654,1,31059090
0.0012398618081150734,0.0031316492468736155,1,31059090
0.0001104330355406138,0.001586145335426853,1,31059090
0.00040324790250437063,0.0009410921860162054,1,31059090
0.02612999697285202,0.06949918875637902,0,31059090
0.00040324790250437063,0.0009853426939790844,1,31059090
5.8144666439944386e-05,2.275292076105475e-05,1,31059090
0.0,6.6846512029029815e-06,1,31059090
0.02002881577162226,0.05318528180402479,0,31059090
0.00010694714426724396,0.0026970841520069597,1,31059090
0.0,1.4185269219305852e-05,1,31059090
0.0005008528581589455,0.0055149627757508845,1,31059090
0.0001208907093607477,0.0016653254996753235,1,31059090
0.03484472515629692,0.08996837532314247,0,31059090
0.0002638122515692522,0.0009320537843897452,1,31059090
0.008699669133143902,0.017433852787221808,1,31059090
0.03338212361054118,0.08307684514967828,0,31059090
0.010442614769832874,0.020950261769999604,1,31059090
0.0001104330355406138,0.001724451710315085,1,31059090
0.02612999697285202,0.06169208105148998,0,31059090
0.013068362371504823,0.030418081623733786,1,31059090
0.026157884103039042,0.06090903536058091,0,31059090
6.337350335001133e-05,0.001457850245673485,1,31059090
0.0001104330355406138,0.0017295044278909885,1,31059090
0.021836860427841564,0.050805357675757445,0,31059090
0.005841238288973974,0.010938286201677935,1,31059090
0.026132611391307053,0.06072001350989976,0,31059090
7.208823153344813e-05,0.0015894719693588142,1,31059090
0.0008215548553097179,0.003810878852434316,1,31059090
0.030660784155425024,0.06826478788424857,0,31059090
0.0024947826665311394,0.005462301532941161,1,31059090
0.0006124013789070321,0.002771807882120162,1,31059090
6.337350335001133e-05,0.0013273269388524825,1,31059090
0.00022337591279805976,0.0012891334153128913,1,31059090
0.002913089619336487,0.006385411065721388,1,31059090
0.0031222430957391725,0.008385094658897783,1,31059090
0.0010307083317123956,0.004690585227404145,1,31059090
0.030660784155425024,0.06938661671945501,0,31059090
0.0001104330355406138,0.001732893828500911,1,31059090
0.004795470906960586,0.013504125230067334,1,31059090
0.00019409442610168488,0.0008393787843795455,1,31059090
3.8275086181690014e-05,0.0007995219438739737,1,31059090
9.035430180594864e-05,0.0006416637488007249,1,31059090
0.05663503150618252,0.20184228987152006,0,31059090
7.208823153344813e-05,0.0017301320946706037,1,31059090
0.0010307083317123956,0.004640685718424728,1,31059090
0.02182230683177521,0.06741059616387012,0,31059090
5.709889905793101e-05,0.0011414434220694105,1,31059090
0.00040324790250437063,0.0017385742128564294,1,31059090
0.03461561495235415,0.16445531814373449,0,31059090
0.0001104330355406138,0.0018910344736249869,1,31059090
0.034637750361940105,0.16456064062935394,0,31059090
0.0001104330355406138,0.0020377202000210833,1,31059090
0.0002638122515692522,0.0009822357434199887,1,31059090
0.0016581687609204289,0.008974693448329418,1,31059090
0.03922126165002294,0.17995721258330039,0,31059090
0.0004869092930654417,0.007973156951436258,1,31059090
0.0031222430957391725,0.016642992644906526,1,31059090
0.00040324790250437063,0.002778963283407776,1,31059090
0.004168010477752561,0.015331671208934233,1,31059090
0.0010307083317123956,0.006901761141971917,1,31059090
0.0006385455634573668,0.003179257772107436,1,31059090
0.0005078246407057094,0.0019342493314015005,1,31059090
0.00028124170793613387,0.0027850202678310638,1,31059090
0.00011566187245068074,0.002531913638951193,1,31059090
0.000361417207223827,0.005533698629122402,1,31059090
0.06708834796222465,0.08823592086138729,0,31059090
0.0001592355133679134,0.0004937540721843786,1,31059090
0.0001104330355406138,0.001993532458736166,1,31059090
0.03051263377630646,0.11485492376814353,0,31059090
0.0006821192043745994,0.00230457273137453,1,31059090
7.208823153344813e-05,0.0016052891722051197,1,31059090
0.0008215548553097179,0.004537340383161069,1,31059090
2.509841716832132e-05,0.00022122115647541375,1,31059090
0.00012437660063411755,0.0005024158737430697,1,31059090
0.005203320185945807,0.01351790251587989,1,31059090
0.0008215548553097179,0.004839059804122145,1,31059090
0.0036451267867458584,0.012535478472426016,1,31059090
0.026143069065127186,0.08579191195492122,0,31059090
1.2828079886030896e-05,2.629923806588123e-05,1,31059090
0.00019409442610168488,0.0011000174146148004,1,31059090
0.00019409442610168488,0.0010699207925322465,1,31059090
0.00040324790250437063,0.0021702834238758358,1,31059090
8.533461837230061e-05,0.0006151134440229975,1,31059090
0.0015535920227190898,0.005085136565070325,1,31059090
0.012324996057456973,0.036679748183854013,1,31059090
0.00040324790250437063,0.0016232404421021175,0,31055900
0.0012398618081150734,0.0042105770576933415,0,31055900
0.0001287339647258562,0.0015429618609893202,0,31055900
0.12568514321505428,0.16789056981190803,1,31055900
0.0008215548553097179,0.002371513393420502,0,31055900
0.0016581687609204289,0.00568703762338242,0,31055900
0.03136213676490049,0.04606923522349221,0,31055900
0.08317191913791959,0.11459353193777273,1,31055900
0.048846870652657866,0.07429120493536899,0,31055900
0.0008215548553097179,0.0024553382918381258,0,31055900
0.09824951438048672,0.14814800169256623,1,31055900
0.0008215548553097179,0.003760477210031207,0,31055900
0.0001287339647258562,0.0014611454962664653,0,31055900
0.07649199283802724,0.10507568704170321,1,31055900
0.06386734085198252,0.09219907167455628,1,31055900
0.0001287339647258562,0.0014118422707276833,0,31055900
0.06621687514388017,0.07376773084116983,0,31055900
0.08694547487390486,0.11456318424897834,1,31055900
0.07449586691815281,0.08840143659117185,1,31055900
0.03484385368347857,0.04336129243619791,0,31055900
0.002076475713725784,0.005663939485892577,0,31055900
0.04355858186692346,0.054229593791948735,0,31055900
0.026129125500033674,0.027203329295239106,0,31055900
0.0001287339647258562,0.0013709183966967653,0,31055900
0.144750510927084,0.14567807014810205,1,31055900
0.054992174522680404,0.05685314678072376,0,31055900
0.047915945958645914,0.06852762334821248,0,31055900
0.0001287339647258562,0.001343960108512288,0,31055900
0.04355858186692346,0.0504409343435128,0,31055900
0.0589400771107037,0.05477993202431543,0,31055900
0.00040324790250437063,0.001820045360850496,0,31055900
2.8078854207059475e-05,0.00032826972573880375,0,31055900
0.03832974495685653,0.04330414337591393,0,31055900
0.0001287339647258562,0.0013899994667970707,0,31055900
0.04968353684663767,0.052474574709466384,0,31055900
0.10891904324276012,0.11167968306342563,1,31055900
0.20831656619630845,0.21171147124747924,1,31055900
0.09209363954517766,0.1014248632180708,1,31055900
0.0001574925677312244,0.0018067702084616321,0,31055900
0.02395044345417246,0.026606261271130048,0,31055900
0.09291461051369908,0.11028061381166311,1,31055900
0.0012398618081150734,0.0030697613024035465,0,31055900
0.0006124013789070321,0.001462808813232446,0,31055900
0.00040324790250437063,0.0018703528532366626,0,31055900
0.03541344831754853,0.041513158986959627,0,31055900
0.06970276641725813,0.08882316590039536,1,31055900
0.017414397316588788,0.030874144305802265,0,31055900
0.01740136879795454,0.035247883342856605,0,31055900
0.0006124013789070321,0.0017301634780095844,0,31055900
0.07667454896401403,0.0948642389708198,1,31055900
0.06534540232553568,0.1337998529439502,1,31055900
0.06306709350708133,0.13528039334370678,1,31055900
0.04378411903231102,0.09414031949055049,1,31055900
0.07569419433174558,0.17097297859992083,1,31055900
0.0012398618081150734,0.004305574424788117,0,31055900
0.057580579514086294,0.12320850955470462,1,31055900
0.0006124013789070321,0.002245069920666999,0,31055900
0.05559008330861838,0.1450929277928057,1,31055900
0.00027252697975268896,0.003966163613711143,0,31055900
0.03484385368347857,0.1110014891080513,1,31055900
0.06708834796222465,0.20302980403521323,1,31055900
0.05149159893231335,0.10009778734593017,1,31055900
0.1241698175637887,0.3133278983666886,1,31055900
0.09588381426780876,0.34331401971269115,1,31055900
0.0006124013789070321,0.0031086138760617337,0,31055900
0.08647422594738507,0.2686267884227239,1,31055900
0.0012398618081150734,0.006710008940799442,0,31055900
0.044336719946423256,0.1397612123333635,1,31055900
0.04355858186692346,0.08761697865000864,0,31055900
0.0005601130098063626,0.00792765110991415,0,31055900
0.017463591957184336,0.037815040471483194,0,31055900
0.00040324790250437063,0.0016907146209107625,0,31055900
0.07282001597374818,0.1241104981003508,1,31055900
0.1683593893248345,0.23972784870569303,1,31055900
0.007131018060123819,0.011121094151240891,0,31055900
0.08277485869242547,0.11281472428434296,1,31055900
0.0001287339647258562,0.0020095065782773755,0,31055900
