ANO,MES,NCM,KG,k1,k2,k3,k4,k5,k6,grupo_mes
2007,7,31022100-0,5035474.000000004,0.0,0.0,31232330.999999978,0.0,0.0,0.0,2
2007,7,31042090-1,37860615.99999999,0.0,0.0,31232330.999999978,0.0,0.0,0.0,2
2007,7,31054000-1,31232330.999999978,4516619.000000005,23883728.0,31157249.99999999,0.0,0.0,0.0,1
2007,7,31054000-1,31232330.999999978,4516619.000000005,23883728.0,31157249.99999999,0.0,0.0,0.0,2
2007,8,31021010-0,12999999.999999993,0.0,20546594.999999996,28863110.0,0.0,0.0,0.0,3
2007,8,31022100-0,5035474.000000004,0.0,0.0,31232330.999999978,0.0,0.0,0.0,1
2007,8,31022100-0,5035474.000000004,0.0,0.0,31232330.999999978,0.0,0.0,0.0,3
2007,8,31042090-1,37860615.99999999,0.0,0.0,31232330.999999978,0.0,0.0,0.0,1
2007,8,31042090-1,80209777.99999999,5035474.000000004,58407210.999999985,60095440.99999998,0.0,0.0,0.0,3
2007,8,31054000-1,51979161.999999985,5035474.000000004,58407210.999999985,28863110.0,0.0,0.0,0.0,3
2007,9,31021010-0,12999999.999999993,0.0,20546594.999999996,28863110.0,0.0,0.0,0.0,2
2007,9,31042090-1,20546594.999999996,5035474.000000004,37860615.99999999,0.0,0.0,0.0,0.0,1
2007,9,31042090-1,42349162.0,5035474.000000004,58407210.999999985,28863110.0,0.0,0.0,0.0,2
2007,9,31054000-1,28863110.0,5035474.000000004,37860615.99999999,0.0,0.0,0.0,0.0,1
2007,9,31054000-1,51979161.999999985,5035474.000000004,58407210.999999985,28863110.0,0.0,0.0,0.0,2
2007,10,31021010-0,12999999.999999993,0.0,20546594.999999996,28863110.0,0.0,0.0,0.0,1
2007,10,31042090-1,21802567.0,0.0,20546594.999999996,28863110.0,0.0,0.0,0.0,1
2007,10,31054000-1,23116051.99999999,0.0,20546594.999999996,28863110.0,0.0,0.0,0.0,1
2007,11,31021010-0,20034937.999999985,0.0,21802567.0,23116051.99999999,12999999.999999993,0.0,0.0,1
2007,11,31021010-0,20034937.999999985,0.0,21802567.0,23116051.99999999,12999999.999999993,0.0,0.0,2
2007,11,31021010-0,20034937.999999985,0.0,21802567.0,23116051.99999999,12999999.999999993,0.0,0.0,3
2007,11,31042090-1,21195622.999999996,0.0,21802567.0,23116051.99999999,12999999.999999993,0.0,0.0,1
2007,11,31042090-1,52846477.99999997,0.0,42998190.0,23116051.99999999,33034937.999999978,0.0,0.0,2
2007,11,31042090-1,79798336.99999996,0.0,74649044.99999997,23116051.99999999,33034937.999999978,0.0,0.0,3
2007,12,31042090-1,31650854.999999978,0.0,21195622.999999996,0.0,20034937.999999985,0.0,0.0,1
2008,1,31022100-0,9875107.999999996,0.0,26951858.99999998,0.0,0.0,0.0,0.0,2
2008,1,31042090-1,26951858.99999998,0.0,31650854.999999978,0.0,0.0,0.0,0.0,1
2008,1,31042090-1,26951858.99999998,0.0,31650854.999999978,0.0,0.0,0.0,0.0,2
2008,1,31055900-1,4431809.000000006,0.0,26951858.99999998,0.0,0.0,0.0,0.0,2
2008,2,31022100-0,9875107.999999996,0.0,26951858.99999998,0.0,0.0,0.0,0.0,1
2008,2,31022100-0,9875107.999999996,0.0,26951858.99999998,0.0,0.0,0.0,0.0,3
2008,2,31042090-1,10772050.999999996,0.0,0.0,0.0,0.0,0.0,0.0,3
2008,2,31055900-1,4431809.000000006,0.0,26951858.99999998,0.0,0.0,0.0,0.0,1
2008,2,31055900-1,4431809.000000006,0.0,26951858.99999998,0.0,0.0,0.0,0.0,3
2008,3,31042090-1,10772050.999999996,0.0,0.0,0.0,0.0,0.0,0.0,2
2008,4,31042090-1,10772050.999999996,0.0,0.0,0.0,0.0,0.0,0.0,1
2008,5,31042090-1,47569100.99999997,0.0,10772050.999999996,0.0,0.0,0.0,0.0,1
2008,5,31042090-1,57571275.99999997,0.0,58341151.99999997,22154640.0,0.0,0.0,0.0,2
2008,5,31042090-1,78831901.99999997,0.0,68343326.99999997,51024707.0,0.0,0.0,0.0,3
2008,5,31054000-1,22154640.0,0.0,10772050.999999996,0.0,0.0,0.0,0.0,1
2008,5,31054000-1,51024707.0,0.0,58341151.99999997,22154640.0,0.0,0.0,0.0,2
2008,5,31054000-1,73085047.0,0.0,68343326.99999997,51024707.0,0.0,0.0,0.0,3
2008,5,31055900-1,13158770.999999993,0.0,10002174.999999996,28870066.999999996,0.0,0.0,0.0,3
2008,5,31059090-0,7160980.000000012,0.0,10002174.999999996,28870066.999999996,0.0,0.0,0.0,3
2008,6,31042090-1,10002174.999999996,0.0,47569100.99999997,22154640.0,0.0,0.0,0.0,1
2008,6,31054000-1,28870066.999999996,0.0,47569100.99999997,22154640.0,0.0,0.0,0.0,1
2008,7,31021010-0,33058108.99999997,0.0,21260625.999999996,22060340.000000004,0.0,13158770.999999993,7160980.000000012,2
2008,7,31042090-1,21260625.999999996,0.0,10002174.999999996,28870066.999999996,0.0,0.0,0.0,1
2008,7,31042090-1,58693355.999999955,0.0,31262800.999999993,50930407.0,0.0,13158770.999999993,7160980.000000012,2
2008,7,31054000-1,22060340.000000004,0.0,10002174.999999996,28870066.999999996,0.0,0.0,0.0,1
2008,7,31054000-1,22060340.000000004,0.0,10002174.999999996,28870066.999999996,0.0,0.0,0.0,2
2008,7,31055900-1,13158770.999999993,0.0,10002174.999999996,28870066.999999996,0.0,0.0,0.0,1
2008,7,31055900-1,13158770.999999993,0.0,10002174.999999996,28870066.999999996,0.0,0.0,0.0,2
2008,7,31059090-0,7160980.000000012,0.0,10002174.999999996,28870066.999999996,0.0,0.0,0.0,1
2008,7,31059090-0,7160980.000000012,0.0,10002174.999999996,28870066.999999996,0.0,0.0,0.0,2
2008,8,31021010-0,33058108.99999997,0.0,21260625.999999996,22060340.000000004,0.0,13158770.999999993,7160980.000000012,1
2008,8,31021010-0,33058108.99999997,0.0,21260625.999999996,22060340.000000004,0.0,13158770.999999993,7160980.000000012,3
2008,8,31022100-0,6093619.000000003,0.0,37432729.99999996,0.0,33058108.99999997,0.0,0.0,3
2008,8,31042090-1,37432729.99999996,0.0,21260625.999999996,22060340.000000004,0.0,13158770.999999993,7160980.000000012,1
2008,8,31042090-1,97241326.99999991,6093619.000000003,82224254.99999994,50212223.999999985,33058108.99999997,13158770.999999993,7160980.000000012,3
2008,8,31054000-1,39874568.99999998,6093619.000000003,60963628.99999994,28151883.99999998,33058108.99999997,0.0,0.0,3
2008,9,31022100-0,6093619.000000003,0.0,37432729.99999996,0.0,33058108.99999997,0.0,0.0,1
2008,9,31022100-0,6093619.000000003,0.0,37432729.99999996,0.0,33058108.99999997,0.0,0.0,2
2008,9,31042090-1,23530898.999999978,0.0,37432729.99999996,0.0,33058108.99999997,0.0,0.0,1
2008,9,31042090-1,59808596.99999995,6093619.000000003,60963628.99999994,28151883.99999998,33058108.99999997,0.0,0.0,2
2008,9,31054000-1,28151883.99999998,0.0,37432729.99999996,0.0,33058108.99999997,0.0,0.0,1
2008,9,31054000-1,39874568.99999998,6093619.000000003,60963628.99999994,28151883.99999998,33058108.99999997,0.0,0.0,2
2008,10,31042090-1,36277697.99999997,6093619.000000003,23530898.999999978,28151883.99999998,0.0,0.0,0.0,1
2008,10,31054000-1,11722684.999999994,6093619.000000003,23530898.999999978,28151883.99999998,0.0,0.0,0.0,1
2009,5,31022100-0,9000945.999999998,0.0,0.0,0.0,0.0,0.0,0.0,1
2009,5,31022100-0,9000945.999999998,0.0,0.0,0.0,0.0,0.0,0.0,2
2009,5,31022100-0,9000945.999999998,0.0,0.0,0.0,0.0,0.0,0.0,3
2009,5,31042090-1,32499429.99999999,9000945.999999998,0.0,17780675.999999996,0.0,0.0,0.0,2
2009,5,31042090-1,32499429.99999999,9000945.999999998,0.0,17780675.999999996,0.0,0.0,0.0,3
2009,5,31054000-1,17780675.999999996,0.0,0.0,0.0,0.0,0.0,0.0,1
2009,5,31054000-1,17780675.999999996,0.0,0.0,0.0,0.0,0.0,0.0,2
2009,5,31054000-1,35955625.999999985,0.0,32499429.99999999,0.0,0.0,0.0,0.0,3
2009,6,31042090-1,32499429.99999999,9000945.999999998,0.0,17780675.999999996,0.0,0.0,0.0,1
2009,7,31022100-0,9191773.999999998,0.0,0.0,18174949.999999985,0.0,0.0,0.0,2
2009,7,31042090-1,38017476.99999999,0.0,0.0,18174949.999999985,0.0,0.0,0.0,2
2009,7,31054000-1,18174949.999999985,0.0,32499429.99999999,0.0,0.0,0.0,0.0,1
2009,7,31054000-1,18174949.999999985,0.0,32499429.99999999,0.0,0.0,0.0,0.0,2
2009,7,31055900-1,10775801.999999996,0.0,0.0,18174949.999999985,0.0,0.0,0.0,2
2009,8,31022100-0,9191773.999999998,0.0,0.0,18174949.999999985,0.0,0.0,0.0,1
2009,8,31022100-0,12207106.000000004,0.0,25277678.99999999,43257392.99999997,0.0,0.0,0.0,3
2009,8,31042090-1,38017476.99999999,0.0,0.0,18174949.999999985,0.0,0.0,0.0,1
2009,8,31042090-1,63295155.999999985,9191773.999999998,38017476.99999999,18174949.999999985,0.0,10775801.999999996,0.0,3
2009,8,31054000-1,41605885.999999985,9191773.999999998,63295155.999999985,25082442.999999985,0.0,10775801.999999996,0.0,3
2009,8,31055900-1,10775801.999999996,0.0,0.0,18174949.999999985,0.0,0.0,0.0,1
2009,8,31055900-1,10775801.999999996,0.0,0.0,18174949.999999985,0.0,0.0,0.0,3
2009,9,31022100-0,3015332.0000000065,0.0,25277678.99999999,25082442.999999985,0.0,0.0,0.0,2
2009,9,31042090-1,25277678.99999999,9191773.999999998,38017476.99999999,0.0,0.0,10775801.999999996,0.0,1
2009,9,31042090-1,25277678.99999999,9191773.999999998,38017476.99999999,0.0,0.0,10775801.999999996,0.0,2
2009,9,31054000-1,25082442.999999985,9191773.999999998,38017476.99999999,0.0,0.0,10775801.999999996,0.0,1
2009,9,31054000-1,41605885.999999985,9191773.999999998,63295155.999999985,25082442.999999985,0.0,10775801.999999996,0.0,2
2009,10,31022100-0,3015332.0000000065,0.0,25277678.99999999,25082442.999999985,0.0,0.0,0.0,1
2009,10,31054000-1,16523443.0,0.0,25277678.99999999,25082442.999999985,0.0,0.0,0.0,1
2009,11,31022100-0,2055321.0000000084,0.0,0.0,0.0,0.0,0.0,0.0,2
2009,11,31022100-0,2055321.0000000084,0.0,0.0,0.0,0.0,0.0,0.0,3
2009,11,31042090-1,12190943.000000004,2055321.0000000084,0.0,0.0,0.0,0.0,0.0,3
2009,12,31022100-0,2055321.0000000084,0.0,0.0,0.0,0.0,0.0,0.0,1
2010,1,31022100-0,3000355.0000000065,0.0,12190943.000000004,0.0,0.0,0.0,0.0,2
2010,1,31042090-1,12190943.000000004,2055321.0000000084,0.0,0.0,0.0,0.0,0.0,1
2010,1,31042090-1,12190943.000000004,2055321.0000000084,0.0,0.0,0.0,0.0,0.0,2
2010,2,31022100-0,3000355.0000000065,0.0,12190943.000000004,0.0,0.0,0.0,0.0,1
2010,2,31022100-0,3000355.0000000065,0.0,12190943.000000004,0.0,0.0,0.0,0.0,3
2010,5,31022100-0,3505226.0000000065,0.0,0.0,0.0,0.0,0.0,0.0,1
2010,5,31022100-0,3505226.0000000065,0.0,0.0,0.0,0.0,0.0,0.0,2
2010,5,31022100-0,8543487.000000011,0.0,31439168.999999985,0.0,0.0,0.0,0.0,3
2010,5,31042090-1,31439168.999999985,3505226.0000000065,0.0,13975764.000000017,0.0,0.0,0.0,2
2010,5,31042090-1,57246359.999999955,3505226.0000000065,31439168.999999985,13975764.000000017,0.0,0.0,0.0,3
2010,5,31054000-1,13975764.000000017,0.0,0.0,0.0,0.0,0.0,0.0,1
2010,5,31054000-1,13975764.000000017,0.0,0.0,0.0,0.0,0.0,0.0,2
2010,5,31054000-1,26814068.000000007,0.0,31439168.999999985,0.0,0.0,0.0,0.0,3
2010,5,31055900-1,10235747.999999996,0.0,31439168.999999985,0.0,0.0,0.0,0.0,3
2010,6,31042090-1,31439168.999999985,3505226.0000000065,0.0,13975764.000000017,0.0,0.0,0.0,1
2010,7,31022100-0,5038261.000000004,0.0,31439168.999999985,0.0,0.0,0.0,0.0,1
2010,7,31022100-0,11045510.000000007,5038261.000000004,57246359.999999955,12838303.999999993,0.0,10235747.999999996,0.0,2
2010,7,31042090-1,25807190.99999997,0.0,31439168.999999985,0.0,0.0,0.0,0.0,1
2010,7,31042090-1,25807190.99999997,0.0,31439168.999999985,0.0,0.0,0.0,0.0,2
2010,7,31054000-1,12838303.999999993,0.0,31439168.999999985,0.0,0.0,0.0,0.0,1
2010,7,31054000-1,27138731.00000002,5038261.000000004,57246359.999999955,12838303.999999993,0.0,10235747.999999996,0.0,2
2010,7,31055900-1,10235747.999999996,0.0,31439168.999999985,0.0,0.0,0.0,0.0,1
2010,7,31055900-1,15759586.000000011,5038261.000000004,57246359.999999955,12838303.999999993,0.0,10235747.999999996,0.0,2
2010,8,31022100-0,6007249.000000003,5038261.000000004,25807190.99999997,12838303.999999993,0.0,10235747.999999996,0.0,1
2010,8,31022100-0,6007249.000000003,5038261.000000004,25807190.99999997,12838303.999999993,0.0,10235747.999999996,0.0,3
2010,8,31042090-1,68291077.99999996,6007249.000000003,38739441.99999998,14300427.000000026,0.0,5523838.000000015,0.0,3
2010,8,31054000-1,14300427.000000026,5038261.000000004,25807190.99999997,12838303.999999993,0.0,10235747.999999996,0.0,1
2010,8,31054000-1,35155960.00000002,5038261.000000004,64546632.99999995,12838303.999999993,0.0,10235747.999999996,0.0,3
2010,8,31055900-1,5523838.000000015,5038261.000000004,25807190.99999997,12838303.999999993,0.0,10235747.999999996,0.0,1
2010,8,31055900-1,5523838.000000015,5038261.000000004,25807190.99999997,12838303.999999993,0.0,10235747.999999996,0.0,3
2010,9,31042090-1,38739441.99999998,6007249.000000003,0.0,14300427.000000026,0.0,5523838.000000015,0.0,1
2010,9,31042090-1,68291077.99999996,6007249.000000003,38739441.99999998,14300427.000000026,0.0,5523838.000000015,0.0,2
2010,9,31054000-1,20855532.999999996,0.0,38739441.99999998,0.0,0.0,0.0,0.0,2
2010,10,31042090-1,29551635.999999978,0.0,38739441.99999998,0.0,0.0,0.0,0.0,1
2010,10,31054000-1,20855532.999999996,0.0,38739441.99999998,0.0,0.0,0.0,0.0,1
2010,11,31022100-0,4008064.0000000056,0.0,29551635.999999978,20855532.999999996,0.0,0.0,0.0,1
2010,11,31022100-0,10156630.000000007,4008064.0000000056,73364489.99999997,43727040.0,0.0,3030000.0000000065,1816000.0000000184,2
2010,11,31022100-0,10156630.000000007,4008064.0000000056,73364489.99999997,43727040.0,0.0,3030000.0000000065,1816000.0000000184,3
2010,11,31042090-1,43812853.99999999,0.0,29551635.999999978,20855532.999999996,0.0,0.0,0.0,1
2010,11,31042090-1,43812853.99999999,0.0,29551635.999999978,20855532.999999996,0.0,0.0,0.0,2
2010,11,31042090-1,75267804.0,6148566.000000002,29551635.999999978,20855532.999999996,0.0,0.0,0.0,3
2010,11,31054000-1,22871507.0,0.0,29551635.999999978,20855532.999999996,0.0,0.0,0.0,1
2010,11,31054000-1,22871507.0,0.0,29551635.999999978,20855532.999999996,0.0,0.0,0.0,2
2010,11,31054000-1,22871507.0,0.0,29551635.999999978,20855532.999999996,0.0,0.0,0.0,3
2010,11,31055900-1,3030000.0000000065,0.0,29551635.999999978,20855532.999999996,0.0,0.0,0.0,1
2010,11,31055900-1,3030000.0000000065,0.0,29551635.999999978,20855532.999999996,0.0,0.0,0.0,2
2010,11,31055900-1,3030000.0000000065,0.0,29551635.999999978,20855532.999999996,0.0,0.0,0.0,3
2010,11,31059090-0,1816000.0000000184,0.0,29551635.999999978,20855532.999999996,0.0,0.0,0.0,1
2010,11,31059090-0,1816000.0000000184,0.0,29551635.999999978,20855532.999999996,0.0,0.0,0.0,2
2010,11,31059090-0,1816000.0000000184,0.0,29551635.999999978,20855532.999999996,0.0,0.0,0.0,3
2010,12,31022100-0,6148566.000000002,4008064.0000000056,43812853.99999999,22871507.0,0.0,3030000.0000000065,1816000.0000000184,1
2011,1,31022100-0,4404017.000000006,0.0,31454950.0,0.0,0.0,0.0,0.0,2
2011,1,31042090-1,31454950.0,6148566.000000002,0.0,0.0,0.0,0.0,0.0,1
2011,1,31042090-1,31454950.0,6148566.000000002,0.0,0.0,0.0,0.0,0.0,2
2011,2,31022100-0,4404017.000000006,0.0,31454950.0,0.0,0.0,0.0,0.0,1
2011,2,31022100-0,7551402.000000012,0.0,46786573.999999985,31767709.999999978,0.0,0.0,0.0,3
2011,2,31042090-1,55455957.999999985,4404017.000000006,15331623.999999989,31767709.999999978,0.0,0.0,0.0,3
2011,2,31054000-1,45776358.99999998,4404017.000000006,15331623.999999989,31767709.999999978,0.0,0.0,0.0,3
2011,3,31022100-0,3147385.0000000065,0.0,15331623.999999989,31767709.999999978,0.0,0.0,0.0,2
2011,3,31042090-1,15331623.999999989,4404017.000000006,0.0,0.0,0.0,0.0,0.0,1
2011,3,31042090-1,55455957.999999985,4404017.000000006,15331623.999999989,31767709.999999978,0.0,0.0,0.0,2
2011,3,31054000-1,31767709.999999978,4404017.000000006,0.0,0.0,0.0,0.0,0.0,1
2011,3,31054000-1,45776358.99999998,4404017.000000006,15331623.999999989,31767709.999999978,0.0,0.0,0.0,2
2011,4,31022100-0,3147385.0000000065,0.0,15331623.999999989,31767709.999999978,0.0,0.0,0.0,1
2011,4,31042090-1,40124333.99999999,0.0,15331623.999999989,31767709.999999978,0.0,0.0,0.0,1
2011,4,31054000-1,14008649.000000002,0.0,15331623.999999989,31767709.999999978,0.0,0.0,0.0,1
2011,5,31022100-0,5002500.000000004,3147385.0000000065,40124333.99999999,14008649.000000002,0.0,0.0,0.0,1
2011,5,31022100-0,10552820.000000007,8149885.00000001,96485260.99999994,33409688.0,0.0,0.0,0.0,2
2011,5,31022100-0,19555311.000000007,13700205.000000015,131476899.99999991,51375846.99999999,0.0,10983031.000000007,0.0,3
2011,5,31042090-1,56360926.99999994,3147385.0000000065,40124333.99999999,14008649.000000002,0.0,0.0,0.0,1
2011,5,31042090-1,91352565.99999991,8149885.00000001,96485260.99999994,33409688.0,0.0,0.0,0.0,2
2011,5,31042090-1,134793228.99999988,13700205.000000015,131476899.99999991,51375846.99999999,0.0,10983031.000000007,0.0,3
2011,5,31054000-1,19401038.999999996,3147385.0000000065,40124333.99999999,14008649.000000002,0.0,0.0,0.0,1
2011,5,31054000-1,37367197.99999999,8149885.00000001,96485260.99999994,33409688.0,0.0,0.0,0.0,2
2011,5,31054000-1,57834418.0,13700205.000000015,131476899.99999991,51375846.99999999,0.0,10983031.000000007,0.0,3
2011,5,31055900-1,10983031.000000007,5002500.000000004,56360926.99999994,19401038.999999996,0.0,0.0,0.0,2
2011,5,31055900-1,10983031.000000007,5002500.000000004,56360926.99999994,19401038.999999996,0.0,0.0,0.0,3
2011,6,31022100-0,5550320.000000004,5002500.000000004,56360926.99999994,19401038.999999996,0.0,0.0,0.0,1
2011,6,31042090-1,34991638.99999997,5002500.000000004,56360926.99999994,19401038.999999996,0.0,0.0,0.0,1
2011,6,31054000-1,17966158.999999996,5002500.000000004,56360926.99999994,19401038.999999996,0.0,0.0,0.0,1
2011,6,31055900-1,10983031.000000007,5002500.000000004,56360926.99999994,19401038.999999996,0.0,0.0,0.0,1
2011,7,31022100-0,9002490.999999998,5550320.000000004,34991638.99999997,17966158.999999996,0.0,10983031.000000007,0.0,1
2011,7,31022100-0,9002490.999999998,5550320.000000004,34991638.99999997,17966158.999999996,0.0,10983031.000000007,0.0,2
2011,7,31042090-1,43440662.99999996,5550320.000000004,34991638.99999997,17966158.999999996,0.0,10983031.000000007,0.0,1
2011,7,31042090-1,79224657.99999994,14552811.000000002,78432301.99999994,38433379.0,0.0,10983031.000000007,0.0,2
2011,7,31054000-1,20467220.000000004,5550320.000000004,34991638.99999997,17966158.999999996,0.0,10983031.000000007,0.0,1
2011,7,31054000-1,54552381.99999997,14552811.000000002,78432301.99999994,38433379.0,0.0,10983031.000000007,0.0,2
2011,8,31022100-0,13582574.999999993,0.0,54393784.99999996,33453952.999999985,0.0,14010588.000000004,0.0,3
2011,8,31042090-1,35783994.999999985,9002490.999999998,43440662.99999996,20467220.000000004,0.0,0.0,0.0,1
2011,8,31042090-1,130294464.99999991,9002490.999999998,133618442.99999991,88006334.99999996,0.0,14010588.000000004,0.0,3
2011,8,31054000-1,34085161.99999997,9002490.999999998,43440662.99999996,20467220.000000004,0.0,0.0,0.0,1
2011,8,31054000-1,87288635.99999997,9002490.999999998,133618442.99999991,88006334.99999996,0.0,14010588.000000004,0.0,3
2011,8,31055900-1,14010588.000000004,0.0,35783994.999999985,34085161.99999997,0.0,0.0,0.0,3
2011,8,31059090-0,4008400.0000000177,0.0,54393784.99999996,33453952.999999985,0.0,14010588.000000004,0.0,3
2011,9,31022100-0,13582574.999999993,0.0,54393784.99999996,33453952.999999985,0.0,14010588.000000004,0.0,2
2011,9,31042090-1,54393784.99999996,0.0,35783994.999999985,34085161.99999997,0.0,0.0,0.0,1
2011,9,31042090-1,94510469.99999993,0.0,90177779.99999994,67539114.99999996,0.0,14010588.000000004,0.0,2
2011,9,31054000-1,33453952.999999985,0.0,35783994.999999985,34085161.99999997,0.0,0.0,0.0,1
2011,9,31054000-1,53203473.99999999,0.0,90177779.99999994,67539114.99999996,0.0,14010588.000000004,0.0,2
2011,9,31055900-1,14010588.000000004,0.0,35783994.999999985,34085161.99999997,0.0,0.0,0.0,1
2011,9,31055900-1,14010588.000000004,0.0,35783994.999999985,34085161.99999997,0.0,0.0,0.0,2
2011,9,31059090-0,4008400.0000000177,0.0,54393784.99999996,33453952.999999985,0.0,14010588.000000004,0.0,2
2011,10,31022100-0,13582574.999999993,0.0,54393784.99999996,33453952.999999985,0.0,14010588.000000004,0.0,1
2011,10,31042090-1,40116684.99999996,0.0,54393784.99999996,33453952.999999985,0.0,14010588.000000004,0.0,1
2011,10,31054000-1,19749521.000000007,0.0,54393784.99999996,33453952.999999985,0.0,14010588.000000004,0.0,1
2011,10,31059090-0,4008400.0000000177,0.0,54393784.99999996,33453952.999999985,0.0,14010588.000000004,0.0,1
2012,2,31022100-0,4507519.000000005,0.0,0.0,0.0,0.0,0.0,0.0,3
2012,2,31042090-1,34427670.999999985,0.0,0.0,0.0,0.0,0.0,0.0,3
2012,2,31054000-1,14266000.000000011,0.0,0.0,0.0,0.0,0.0,0.0,3
2012,3,31022100-0,4507519.000000005,0.0,0.0,0.0,0.0,0.0,0.0,2
2012,3,31042090-1,34427670.999999985,0.0,0.0,0.0,0.0,0.0,0.0,2
2012,3,31054000-1,14266000.000000011,0.0,0.0,0.0,0.0,0.0,0.0,2
2012,4,31022100-0,4507519.000000005,0.0,0.0,0.0,0.0,0.0,0.0,1
2012,4,31042090-1,34427670.999999985,0.0,0.0,0.0,0.0,0.0,0.0,1
2012,4,31054000-1,14266000.000000011,0.0,0.0,0.0,0.0,0.0,0.0,1
2012,5,31022100-0,6060847.000000003,4507519.000000005,34427670.999999985,14266000.000000011,0.0,0.0,0.0,1
2012,5,31022100-0,11062995.000000007,10568366.000000007,69103987.99999997,14266000.000000011,0.0,0.0,0.0,2
2012,5,31022100-0,17129975.000000007,15570514.000000011,176459028.99999985,53460629.999999985,0.0,0.0,0.0,3
2012,5,31042090-1,34676316.99999999,4507519.000000005,34427670.999999985,14266000.000000011,0.0,0.0,0.0,1
2012,5,31042090-1,142031357.99999988,10568366.000000007,69103987.99999997,14266000.000000011,0.0,0.0,0.0,2
2012,5,31042090-1,175782856.99999985,15570514.000000011,176459028.99999985,53460629.999999985,0.0,0.0,0.0,3
2012,5,31054000-1,39194629.99999997,6060847.000000003,34676316.99999999,0.0,0.0,0.0,0.0,2
2012,5,31054000-1,39194629.99999997,6060847.000000003,34676316.99999999,0.0,0.0,0.0,0.0,3
2012,6,31022100-0,5002148.000000004,6060847.000000003,34676316.99999999,0.0,0.0,0.0,0.0,1
2012,6,31042090-1,107355040.99999988,6060847.000000003,34676316.99999999,0.0,0.0,0.0,0.0,1
2012,6,31054000-1,39194629.99999997,6060847.000000003,34676316.99999999,0.0,0.0,0.0,0.0,1
2012,7,31022100-0,6066980.000000003,5002148.000000004,107355040.99999988,39194629.99999997,0.0,0.0,0.0,1
2012,7,31022100-0,6066980.000000003,5002148.000000004,107355040.99999988,39194629.99999997,0.0,0.0,0.0,2
2012,7,31042090-1,33751498.99999997,5002148.000000004,107355040.99999988,39194629.99999997,0.0,0.0,0.0,1
2012,7,31042090-1,33751498.99999997,5002148.000000004,107355040.99999988,39194629.99999997,0.0,0.0,0.0,2
2012,7,31055900-1,7417840.000000012,6066980.000000003,33751498.99999997,0.0,0.0,0.0,0.0,2
2012,8,31022100-0,10711923.999999996,0.0,0.0,21599666.000000004,0.0,10052341.999999996,0.0,3
2012,8,31042090-1,34801951.99999999,0.0,0.0,21599666.000000004,0.0,10052341.999999996,0.0,3
2012,8,31054000-1,55656542.999999985,0.0,0.0,21599666.000000004,0.0,17470182.000000007,0.0,3
2012,8,31055900-1,7417840.000000012,6066980.000000003,33751498.99999997,0.0,0.0,0.0,0.0,1
2012,8,31055900-1,17470182.000000007,6066980.000000003,33751498.99999997,0.0,0.0,7417840.000000012,0.0,3
2012,9,31022100-0,10711923.999999996,0.0,0.0,21599666.000000004,0.0,10052341.999999996,0.0,2
2012,9,31042090-1,34801951.99999999,0.0,0.0,21599666.000000004,0.0,10052341.999999996,0.0,2
2012,9,31054000-1,21599666.000000004,0.0,0.0,0.0,0.0,7417840.000000012,0.0,1
2012,9,31054000-1,55656542.999999985,0.0,0.0,21599666.000000004,0.0,17470182.000000007,0.0,2
2012,9,31055900-1,10052341.999999996,0.0,0.0,0.0,0.0,7417840.000000012,0.0,1
2012,9,31055900-1,10052341.999999996,0.0,0.0,0.0,0.0,7417840.000000012,0.0,2
2012,10,31022100-0,10711923.999999996,0.0,0.0,21599666.000000004,0.0,10052341.999999996,0.0,1
2012,10,31042090-1,34801951.99999999,0.0,0.0,21599666.000000004,0.0,10052341.999999996,0.0,1
2012,10,31054000-1,34056876.999999985,0.0,0.0,21599666.000000004,0.0,10052341.999999996,0.0,1
2012,11,31022100-0,5317283.000000004,0.0,30383406.000000004,0.0,0.0,5685000.000000003,0.0,3
2012,11,31042090-1,42870742.99999998,10711923.999999996,34801951.99999999,34056876.999999985,0.0,0.0,0.0,1
2012,11,31042090-1,73254148.99999999,10711923.999999996,77672694.99999997,53144303.0,0.0,0.0,4069780.0000000168,2
2012,11,31042090-1,73254148.99999999,10711923.999999996,77672694.99999997,53144303.0,0.0,0.0,4069780.0000000168,3
2012,11,31054000-1,19087426.00000002,10711923.999999996,34801951.99999999,34056876.999999985,0.0,0.0,0.0,1
2012,11,31054000-1,19087426.00000002,10711923.999999996,34801951.99999999,34056876.999999985,0.0,0.0,0.0,2
2012,11,31054000-1,19087426.00000002,10711923.999999996,34801951.99999999,34056876.999999985,0.0,0.0,0.0,3
2012,11,31055900-1,5685000.000000003,0.0,42870742.99999998,19087426.00000002,0.0,0.0,4069780.0000000168,2
2012,11,31055900-1,5685000.000000003,0.0,42870742.99999998,19087426.00000002,0.0,0.0,4069780.0000000168,3
2012,11,31059090-0,4069780.0000000168,10711923.999999996,34801951.99999999,34056876.999999985,0.0,0.0,0.0,1
2012,11,31059090-0,4069780.0000000168,10711923.999999996,34801951.99999999,34056876.999999985,0.0,0.0,0.0,2
2012,11,31059090-0,4069780.0000000168,10711923.999999996,34801951.99999999,34056876.999999985,0.0,0.0,0.0,3
2012,12,31042090-1,30383406.000000004,0.0,42870742.99999998,19087426.00000002,0.0,0.0,4069780.0000000168,1
2012,12,31055900-1,5685000.000000003,0.0,42870742.99999998,19087426.00000002,0.0,0.0,4069780.0000000168,1
